,z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
1964,2.577,28,255186,14916372000.0,2073061600.0,486508400.0,12355057000.0,0.7247629,115.49777,20.61299,71.28179,3.1180727
2028,2.577,28,260430,2476374800.0,344005300.0,182622720.0,1948386400.0,0.24075939,72.407234,3.14059,46.11946,1.0605928
2057,2.577,28,262524,11855488000.0,1593413000.0,236517800.0,10024162000.0,0.43091393,97.0929,26.822206,59.00927,3.3984745
2085,2.577,28,264930,13009403000.0,1464919200.0,548593900.0,10994271000.0,1.3212966,112.94225,28.71742,69.35932,2.6644185
2518,2.577,28,298315,3811877000.0,389650780.0,202589660.0,3218422000.0,0.17237896,89.915695,21.857885,55.640743,1.410474
2696,2.577,28,310133,3616170800.0,589545660.0,345102660.0,2680279300.0,0.52174926,101.25439,16.076645,63.406445,1.157235
2843,2.577,28,320126,3541846300.0,327827520.0,248292720.0,2964324400.0,0.19286168,93.11626,16.877949,56.916992,1.2305657
3040,2.577,28,333312,5396453400.0,705621200.0,417903550.0,4272928500.0,0.42246848,97.83422,13.521919,60.77671,1.3998231
3044,2.577,28,333760,6798619000.0,825918800.0,293612060.0,5679088000.0,0.46164998,94.005035,10.021965,56.601086,1.9590405
3186,2.577,28,343015,4479568400.0,583495940.0,190780600.0,3705292000.0,0.25939593,82.79308,20.911016,51.10855,2.0656118
3403,2.577,28,358087,3585874400.0,563356860.0,175713710.0,2846804000.0,0.2333558,82.2744,19.39175,49.81156,1.679677
3518,2.577,28,366103,2210733000.0,211576270.0,107488660.0,1891668100.0,0.1156159,78.76465,12.832333,50.336563,1.2363064
4223,2.577,28,430240,2320883500.0,286966820.0,128635950.0,1905280400.0,0.14684242,74.717514,12.545777,46.390366,1.1175472
4410,2.577,28,478209,1782527400.0,118231190.0,100686570.0,1563609600.0,0.05574233,72.08765,7.720589,43.352486,0.92221045
4641,2.733,27,50983,66456936000.0,11869062000.0,27361305000.0,27161704000.0,61.35117,335.6951,0.39011684,183.23363,1.497249
4667,2.733,27,55032,1332532600.0,195992910.0,306183900.0,830355700.0,0.31153804,65.46998,0.8528676,36.039246,0.715319
4856,2.733,27,84800,959653760.0,229949470.0,208803550.0,520900670.0,0.17795524,49.961784,1.3514585,28.946768,0.8428734
4914,2.733,27,95250,11713046000.0,2093765000.0,2334610700.0,7275367400.0,4.080899,167.84297,33.09603,101.302315,1.2577963
4930,2.733,27,96823,6782754300.0,944611800.0,415774430.0,5420452400.0,0.62522334,105.84152,14.420599,67.62979,1.6857547
5031,2.733,27,110944,15554126000.0,3053166300.0,4125092000.0,8365719600.0,7.2779493,164.01935,2.8108723,88.37215,1.2489544
5702,2.733,27,186499,20745554000.0,3102630000.0,958350200.0,16682434000.0,1.7543188,143.12372,25.777851,87.19489,3.6036708
5772,2.733,27,192275,10004855000.0,2192069600.0,1362555600.0,6445919700.0,2.5861046,134.1566,32.557266,83.719185,1.389672
5951,2.733,27,208213,1676769000.0,196271490.0,168717100.0,1311780500.0,0.17052367,72.276405,3.3841388,46.02198,0.7752641
6115,2.733,27,222860,13661070000.0,2457930500.0,2015514600.0,9182462000.0,2.9832304,141.20062,16.115498,83.06613,1.616997
6368,2.733,27,243129,9296385000.0,1397085700.0,500659000.0,7396971500.0,0.72669226,105.336,19.559933,63.372593,2.3963704
6642,2.733,27,264578,3613493000.0,327222300.0,488424260.0,2795530500.0,0.3074438,106.71219,21.648811,65.77264,0.9641818
7335,2.733,27,313094,8891047000.0,1233812200.0,248919920.0,7408315000.0,0.5416055,96.55283,13.190627,54.88692,2.3386617
7362,2.733,27,314871,2867986200.0,466621660.0,309594270.0,2091770200.0,0.43428126,95.77044,19.492626,60.066338,0.94906133
7631,2.733,27,333266,6326955500.0,914654200.0,209192960.0,5203108400.0,0.54337424,95.64296,14.404934,60.472805,1.8155923
7632,2.733,27,333381,1333608000.0,169643790.0,115810190.0,1048153800.0,0.13747652,73.766426,7.293872,45.025883,0.7589438
7669,2.733,27,335829,4492593700.0,604361400.0,123953140.0,3764279000.0,0.20110074,86.07161,14.036301,54.324505,1.9601898
7707,2.733,27,338363,8699367000.0,998348350.0,153403860.0,7547615700.0,0.17797272,85.51002,12.654246,50.2969,3.2700725
7721,2.733,27,339628,6422742000.0,775942000.0,180972560.0,5465827300.0,0.33422703,93.70779,15.229773,58.609093,2.1375177
7744,2.733,27,341135,3723875300.0,433084260.0,146329540.0,3144461600.0,0.22947448,90.040474,20.40463,57.04611,1.6153069
7911,2.733,27,352959,3784011800.0,496275260.0,177306350.0,3110430700.0,0.2258694,82.34713,13.79188,49.431488,1.64487
8111,2.733,27,368076,7258326500.0,622372540.0,125602744.0,6510351400.0,0.20605797,77.88913,5.445553,48.91329,2.5846403
8246,2.733,27,380614,2012760300.0,175336800.0,143135180.0,1694288600.0,0.08925042,79.261055,10.2831135,45.82539,0.9749518
8299,2.733,27,385621,2896253700.0,375141700.0,169345140.0,2351766800.0,0.19313,79.56139,14.618446,47.028862,1.2826482
8316,2.733,27,387445,4994877000.0,691891900.0,226982510.0,4076002600.0,0.35500696,82.1373,6.9378486,47.533775,1.668191
8501,2.733,27,412940,2087660000.0,171426000.0,115768930.0,1800465200.0,0.07879223,74.32399,6.821237,41.944363,1.038725
8815,2.896,26,34430,1707170800.0,231100660.0,122091380.0,1353978800.0,0.24180955,67.86764,1.5231577,41.849876,0.80148655
8872,2.896,26,46553,3551919000.0,355444400.0,101925130.0,3094549500.0,0.1608271,70.573814,7.5792704,46.237,1.8049756
8898,2.896,26,51186,40616026000.0,1869150300.0,30510068000.0,8063070000.0,33.78354,603.2956,0.31099117,181.26466,0.39429212
9106,2.896,26,82745,18403443000.0,3397817600.0,1635831300.0,13367365000.0,6.4464874,145.16545,7.471195,92.10801,2.0214455
9528,2.896,26,135774,2534205400.0,227315100.0,168384210.0,2138506100.0,0.12321478,89.83116,10.641129,56.305283,1.0318013
9732,2.896,26,156342,24075946000.0,5577073000.0,2819769900.0,15675117000.0,6.750082,152.97989,17.193752,90.96782,2.3973835
9787,2.896,26,162868,14044970000.0,2470060300.0,796603500.0,10776474000.0,1.8185838,118.372025,27.930412,74.08935,2.515263
10119,2.896,26,192460,2719441000.0,228500480.0,111948744.0,2378991600.0,0.08069607,74.38026,5.786076,44.710514,1.2218654
10235,2.896,26,203443,1807861800.0,271550900.0,139679900.0,1396630900.0,0.2011554,77.810616,12.570545,46.34412,0.8669948
10544,2.896,26,228077,2214813000.0,229230800.0,131121144.0,1854460900.0,0.10459357,76.154816,10.520352,44.535896,1.129451
10546,2.896,26,228238,13784773000.0,624393000.0,219905400.0,12939027000.0,0.15120248,103.0194,21.981483,73.10892,3.6525562
10840,2.896,26,250745,4607084000.0,694029760.0,192928510.0,3718904600.0,0.2988427,81.95619,15.743206,48.545395,1.8080279
10860,2.896,26,252362,3692608000.0,509107800.0,194673780.0,2988826400.0,0.5031409,109.74818,20.144806,73.873146,1.1908666
11297,2.896,26,282540,5668940000.0,573875650.0,136525070.0,4958539300.0,0.18818878,89.700584,16.463182,54.18542,2.2066612
11298,2.896,26,282592,9257285000.0,1268595200.0,361669150.0,7627021000.0,0.9461401,103.525826,17.574001,61.88267,2.4285533
11394,2.896,26,288928,3656464000.0,341772380.0,260021020.0,3053258500.0,0.3338499,97.23862,12.143139,60.57253,1.031903
11760,2.896,26,313892,2752612000.0,375910370.0,110239210.0,2266462500.0,0.16949956,74.69302,12.882176,42.65364,1.4324094
11957,2.896,26,327501,14294439000.0,1461944700.0,146655820.0,12685838000.0,0.22921462,98.779465,12.411482,62.305664,3.7595282
12113,2.896,26,340103,4893897700.0,542919500.0,257733500.0,4093244700.0,0.25072783,89.42607,6.86508,53.029343,1.5415113
12149,2.896,26,343100,2811641300.0,342808220.0,132947300.0,2335885800.0,0.17302947,83.95628,16.911165,53.159203,1.1620293
12199,2.896,26,347363,2824787000.0,264608160.0,104504130.0,2455674600.0,0.09151086,74.509766,9.508691,45.00983,1.3947173
12211,2.896,26,348422,1818067000.0,118872584.0,151919700.0,1547274800.0,0.08893734,81.932526,8.475665,49.21572,0.74476403
12347,2.896,26,362880,3316469000.0,250955840.0,114347470.0,2951165400.0,0.08386996,78.563446,10.5498295,46.571964,1.5360334
12468,2.896,26,377356,5215240000.0,457204580.0,162494140.0,4595542000.0,0.17275709,79.834366,11.678495,45.435307,2.000996
12629,2.896,26,407008,3691220000.0,329114850.0,113735690.0,3248369400.0,0.14823203,73.6236,8.574808,42.434544,1.558555
12896,3.008,25,42584,75152870000.0,9553311000.0,40465830000.0,25024560000.0,216.58067,507.13055,0.35278934,188.55193,1.1521419
12955,3.008,25,52889,5632092000.0,727375700.0,196191570.0,4708525000.0,0.29716736,82.38133,5.6645784,52.486156,1.9342942
13207,3.008,25,88206,6673890000.0,1183112300.0,558212000.0,4930861000.0,0.780432,88.82487,3.292064,56.631073,1.8410809
13228,3.008,25,91064,1518279300.0,281072930.0,143224200.0,1093982200.0,0.39761785,63.797897,1.5807832,40.026566,0.80465215
13311,3.008,25,102171,1607623200.0,183363890.0,581652400.0,842606800.0,0.5342712,95.99366,0.42347822,56.11685,0.38852564
13339,3.008,25,105341,1986323500.0,227600240.0,109355660.0,1649367700.0,0.12036796,81.52385,14.799635,51.93317,1.015953
13346,3.008,25,106458,17823500000.0,3351626500.0,4056980000.0,10405308000.0,6.7548923,169.59106,3.3007092,104.10306,1.3481768
13469,3.008,25,120552,8338054700.0,1421394400.0,3673634800.0,3231581000.0,5.530666,170.4837,0.72391593,91.24817,0.6282018
13490,3.008,25,122444,4519590400.0,766351040.0,330631300.0,3422608100.0,0.51439756,87.45622,4.1114383,54.653282,1.3866017
13639,3.008,25,138193,4671852500.0,515552130.0,304862750.0,3850036700.0,0.38545975,95.227936,9.694907,58.06248,1.368422
14352,3.008,25,203544,3260404500.0,261853250.0,279274800.0,2717940200.0,0.14294042,92.375534,8.529401,55.597977,1.1320345
14508,3.008,25,216014,5614698500.0,869142800.0,269654530.0,4474392000.0,0.7140447,108.35857,17.496681,68.81663,1.774714
14636,3.008,25,225911,10756999000.0,1142547700.0,281710270.0,9331292000.0,0.54683554,112.69191,21.261673,68.734856,2.8497233
15084,3.008,25,258861,5180816400.0,596989500.0,358668830.0,4223924000.0,0.42457253,97.867424,6.434999,59.384323,1.3142669
15672,3.008,25,299752,3118325800.0,303431870.0,221280050.0,2593613600.0,0.2048413,90.31987,14.934327,55.62748,1.1045202
15808,3.008,25,309356,2887644400.0,403507900.0,135999460.0,2348136700.0,0.22641066,77.55892,13.4562645,45.96188,1.3380915
16157,3.008,25,336621,2927433500.0,379905000.0,139497090.0,2408031500.0,0.205002,83.57672,12.015353,49.799187,1.2818831
16219,3.008,25,342009,2205160400.0,280376670.0,184213100.0,1740570600.0,0.17603964,80.73785,10.062437,48.05608,0.9888884
16262,3.008,25,348371,2777191200.0,314976400.0,144025120.0,2318189600.0,0.17897971,79.49962,9.805967,46.915386,1.1923141
16412,3.008,25,370467,4193385200.0,380197220.0,114248410.0,3698939400.0,0.14700438,74.191154,7.3724036,44.76867,1.737458
16478,3.008,25,384779,2260263200.0,152860200.0,115910620.0,1991492200.0,0.06699771,73.12919,3.2006702,44.181896,1.0078573
