,z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
23303,1.248,44,472683,11647769000.0,2058737500.0,1843886100.0,7741365000.0,1.1051205,103.39064,13.992148,58.601177,2.44169
23372,1.248,44,477576,8063379000.0,705750400.0,1382110000.0,5969486000.0,0.3559987,108.37314,13.858431,62.593887,1.7266283
24834,1.248,44,563760,2376002800.0,259531710.0,162185870.0,1954285000.0,0.09821623,68.59793,13.529271,39.315556,1.3910285
24936,1.248,44,568520,1672875400.0,146676900.0,192638270.0,1333560200.0,0.056985594,73.00347,13.978012,40.315006,1.0887443
25725,1.248,44,639044,2489528300.0,162661310.0,114400290.0,2212466700.0,0.048449557,69.8604,8.475899,39.85543,1.3752949
25835,1.302,43,15728,6794867000.0,989166600.0,2939433000.0,2853610200.0,1.6902822,118.79362,0.45656574,60.580376,1.4243897
26115,1.302,43,147200,5447098400.0,709935700.0,1255162200.0,3476150000.0,1.1308073,97.16373,1.3672539,58.63049,1.2981435
26168,1.302,43,161606,12108915000.0,1650363300.0,1872333700.0,8579888000.0,1.1224408,104.350365,3.6464298,59.627014,2.4447262
26566,1.302,43,254139,10574518000.0,1483338000.0,1569860200.0,7515852300.0,0.79536986,105.33404,7.2508316,61.591625,2.1455083
27174,1.302,43,349479,17093381000.0,2391015200.0,5085784000.0,9603540000.0,3.408891,150.52911,2.5606701,85.142235,1.6360114
27934,1.302,43,424880,5258578400.0,807807700.0,698757250.0,3747036700.0,0.6541967,107.97127,38.971333,70.72165,1.3142964
28153,1.302,43,441657,10174444000.0,1101162800.0,1235722100.0,7831660500.0,0.6764332,112.963005,10.077783,65.04416,1.9578984
28158,1.302,43,442103,15588581000.0,1655257900.0,640758000.0,13290681000.0,0.45762828,105.18135,23.34335,59.845554,3.851505
28191,1.302,43,444438,12383227000.0,1326967300.0,677797400.0,10376270000.0,0.39028862,104.372505,26.801176,60.305653,3.1133358
28647,1.302,43,477066,13434785000.0,1922830500.0,1143611500.0,10363565000.0,0.9856763,106.45701,11.259128,59.914413,2.7014134
29097,1.302,43,504544,6358296600.0,343013900.0,618971600.0,5392774000.0,0.12976666,97.05917,8.991394,53.979275,1.7230113
29162,1.302,43,508530,3396009700.0,399424580.0,293165100.0,2703420200.0,0.1788507,77.745,11.137137,43.695065,1.4733764
29464,1.302,43,526452,3445885400.0,334240800.0,418318660.0,2692076300.0,0.18529697,87.718475,9.883283,50.65652,1.2434884
30163,1.302,43,562977,1123646500.0,101460110.0,131028790.0,891157700.0,0.056352172,75.80578,22.20384,48.171413,0.82492775
30351,1.302,43,573613,3972115500.0,482433730.0,172796500.0,3316885200.0,0.15555803,68.990425,12.718284,39.26489,2.0541613
30397,1.302,43,576487,2727510300.0,165506620.0,224302980.0,2337700900.0,0.050882015,77.82759,9.031061,42.89107,1.2629329
31199,1.358,42,85732,12440351000.0,2434591200.0,1308709800.0,8692870000.0,1.5580994,103.43643,5.9819813,62.11564,2.5236096
31695,1.358,42,224702,37256884000.0,5889531000.0,1517773600.0,29846522000.0,3.0405843,139.80711,14.725784,92.15875,4.4420743
31920,1.358,42,268907,2756065000.0,327123140.0,153404500.0,2275537400.0,0.07221528,66.11743,13.81488,37.97905,1.8306141
32216,1.358,42,315684,27632566000.0,2917764900.0,7716786000.0,16976916000.0,2.740135,155.14227,13.657357,96.42364,2.4853966
32335,1.358,42,331052,3416161800.0,382352670.0,763415100.0,2267823600.0,0.22284973,77.332405,2.3387086,46.268776,1.2359864
32467,1.358,42,347469,1362058400.0,78950770.0,135129650.0,1147978000.0,0.029416492,59.778263,4.3682055,37.166275,0.8841959
32794,1.358,42,382993,25869382000.0,3898064100.0,1585900000.0,20381830000.0,1.3713119,128.14638,17.525301,72.46799,4.1812444
33716,1.358,42,457060,5205559000.0,685218300.0,180711740.0,4339629000.0,0.1280981,85.94491,39.536926,60.207397,2.390904
34955,1.358,42,532182,1432496600.0,127688990.0,165450740.0,1139356800.0,0.05046651,58.745888,8.960961,33.800842,1.1463605
35400,1.358,42,555631,1896086800.0,217127250.0,139398540.0,1539561100.0,0.090062305,72.374016,12.265138,42.160446,1.1108614
35871,1.358,42,585031,4263683300.0,237663020.0,131516030.0,3894504200.0,0.0686406,67.73463,26.758013,41.480404,2.1322677
36332,1.414,41,30134,57878850000.0,7404650000.0,13917392000.0,36534740000.0,10.203747,185.0768,5.1918015,106.59567,3.6992326
36362,1.414,41,48992,34882000000.0,5396689400.0,8797853000.0,20667689000.0,5.6000915,169.60675,8.617414,95.9799,2.6786745
36941,1.414,41,222863,93134650000.0,9437051000.0,36083032000.0,47495434000.0,14.267562,294.00385,0.51572686,132.08221,2.930725
38673,1.414,41,430186,13101551000.0,1133774600.0,676879100.0,11288298000.0,0.2932567,106.58219,23.947886,59.30359,3.108178
38851,1.414,41,443226,5197835000.0,568578200.0,399191070.0,4228008000.0,0.35432783,99.972755,15.535574,60.682304,1.4628043
38899,1.414,41,447177,4322224000.0,398264480.0,238147490.0,3683966000.0,0.15340428,89.492355,11.82601,56.21068,1.7607033
39981,1.414,41,514129,4768670000.0,464278900.0,365873340.0,3938517200.0,0.22830613,86.74458,7.1411924,46.575928,1.5494629
40410,1.414,41,537338,4551074300.0,487460000.0,114660740.0,3948953900.0,0.12964116,77.400375,24.075642,48.135406,2.4772954
