,z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
11579,1.604,38,404058,15931033000.0,2412027000.0,1776255100.0,11738869000.0,1.2816108,115.13184,16.460787,67.00053,2.688281
11619,1.604,38,408023,17912214000.0,1883470100.0,568005950.0,15459134000.0,0.6069661,103.67661,9.948526,62.57397,3.7494667
12147,1.604,38,453563,5718227000.0,651096600.0,558362100.0,4506608000.0,0.29029807,96.29301,13.971157,56.233532,1.7165247
12236,1.604,38,461224,7981105700.0,1106026000.0,727172300.0,6145993000.0,0.6236263,93.75193,10.881263,52.758846,2.056768
12247,1.604,38,462213,11988705000.0,1060492500.0,651798850.0,10273723000.0,0.30290544,100.978096,12.851108,57.522133,2.952414
12311,1.604,38,467659,5140025300.0,561624770.0,201891730.0,4375021600.0,0.19196127,86.140594,29.932884,54.182995,2.0608623
12711,1.604,38,501129,3439492400.0,270896830.0,166610430.0,3001985300.0,0.10220634,78.34901,14.695923,45.870377,1.6030545
12743,1.604,38,503055,11388453000.0,1292408800.0,225701470.0,9870342000.0,0.25928888,79.00722,7.9654937,47.215317,3.930601
12890,1.604,38,513673,5068693500.0,835602500.0,267802780.0,3965288400.0,0.22377363,67.19886,11.531645,38.54597,2.5479958
12935,1.604,38,517668,7231978000.0,757287500.0,131318380.0,6343372300.0,0.11518037,79.22728,13.848096,44.73911,2.9123218
13344,1.604,38,563723,1664686000.0,161749920.0,136252180.0,1366683800.0,0.083640985,67.4167,7.6884265,38.647865,0.95864534
15010,1.667,37,333723,5077357000.0,752656000.0,1889327100.0,2427996200.0,3.2225907,132.4301,40.68816,83.55718,0.9224695
15792,1.667,37,406784,8859749000.0,1332032000.0,1243629600.0,6278940700.0,0.9972801,112.8174,14.5364685,66.20612,1.696119
16000,1.667,37,424582,6740860400.0,733763000.0,300330620.0,5706766300.0,0.35710633,98.68045,14.743961,63.35228,1.9204409
16928,1.667,37,501374,6876965000.0,667397440.0,416135200.0,5793432000.0,0.28499717,90.452805,10.309842,51.652103,2.0307505
17980,1.744,36,147668,23021812000.0,1224334300.0,16413437000.0,5310646300.0,9.347515,322.44888,0.51867896,122.73744,0.61077285
18076,1.744,36,166665,109272465000.0,20893557000.0,27740895000.0,60583748000.0,24.374022,250.49786,9.104058,142.74405,3.8008916
18176,1.744,36,187156,39154905000.0,4245813800.0,19421067000.0,15412854000.0,10.393222,260.08496,0.37444514,123.55512,1.4409972
18885,1.744,36,292433,1882326000.0,281853280.0,225621570.0,1374851200.0,0.17523102,64.61315,3.2148914,39.304863,1.0011897
19256,1.744,36,331944,10588471000.0,1987249500.0,2209899000.0,6381941000.0,2.4407635,129.57765,3.7079396,77.62801,1.3894212
19629,1.744,36,367075,7219166700.0,918118300.0,424126800.0,5876922000.0,0.3140863,86.72176,13.601417,49.872314,2.3536775
19977,1.744,36,395821,13651764000.0,1533771800.0,333434200.0,11782882000.0,0.41233456,94.64094,35.10509,56.47541,3.9869764
19989,1.744,36,396609,6998218000.0,1002002370.0,106135896.0,5890080300.0,0.20653662,72.05022,11.388704,45.26601,3.2586455
20012,1.744,36,398564,7059665400.0,682915260.0,742415400.0,5631898600.0,0.6544838,105.286255,17.298191,61.43992,1.79237
20081,1.744,36,404527,5663293000.0,552033150.0,179038290.0,4932222000.0,0.12360221,90.89642,18.851234,57.29318,2.3593605
20200,1.744,36,413977,3311209200.0,346901250.0,147881390.0,2815041500.0,0.1540293,92.924126,30.91628,64.523285,1.7954893
20694,1.744,36,453018,9410826000.0,875860600.0,352107460.0,8181498400.0,0.19481605,91.489,17.5338,52.742764,2.9838321
21022,1.744,36,478035,1319678200.0,240766130.0,104265170.0,974646900.0,0.16044457,66.90971,21.11664,41.532864,0.9429686
21506,1.744,36,518341,4859216000.0,531630600.0,133608450.0,4193976600.0,0.10041859,71.6925,15.571184,40.604992,2.4185922
21572,1.744,36,526488,2791565800.0,322888160.0,186787730.0,2281889800.0,0.15829943,77.57901,13.976906,46.356033,1.2690386
21831,1.744,36,602134,1856031700.0,272644200.0,134122090.0,1449265500.0,0.113952085,59.131718,9.571637,33.810265,1.3619663
21883,1.823,35,25989,40286327000.0,9402355000.0,8794522000.0,22076570000.0,23.592064,193.23412,3.7834587,111.26364,2.3440387
22969,1.823,35,257588,22849774000.0,3919350300.0,8230296600.0,10680279000.0,8.484825,175.6987,2.3822913,94.0478,1.6476841
23003,1.823,35,261029,32083982000.0,5510055400.0,1694960400.0,24876186000.0,3.8757527,148.60486,43.94601,91.95984,4.777401
23044,1.823,35,266893,20878764000.0,3643369000.0,1820875300.0,15410131000.0,2.0704093,121.903725,6.089488,74.889755,3.0232387
23943,1.823,35,356655,5439553500.0,766078000.0,173348080.0,4498894300.0,0.4345055,75.648285,21.33165,45.3668,2.3775532
23999,1.823,35,361928,3955455200.0,371454300.0,314314020.0,3267880400.0,0.34190473,94.41477,14.58046,56.247593,1.2926997
24861,1.823,35,429780,5697288000.0,697234240.0,479709630.0,4517497300.0,0.3582452,94.82469,17.562378,55.145386,1.8743324
24886,1.823,35,431937,4647215600.0,499032060.0,210789280.0,3935795000.0,0.11354924,80.64231,20.800457,47.55267,1.9715236
25357,1.823,35,465981,1596260500.0,175397920.0,110897304.0,1309965400.0,0.093950495,67.33479,11.236952,40.59882,0.93670726
25487,1.823,35,476046,7388798000.0,607165630.0,190060800.0,6591571500.0,0.10547275,82.20245,8.654071,49.008953,2.6928577
25586,1.823,35,482153,1617870100.0,273200540.0,156308200.0,1188361500.0,0.15023172,74.515,22.665112,45.345806,1.2309161
27121,1.904,34,215250,5576870000.0,414760930.0,1834847000.0,3317338600.0,0.865553,105.13044,0.913695,62.211655,1.1221806
27621,1.904,34,277388,15434737000.0,2490311200.0,1542945000.0,11399013000.0,1.1244267,112.7977,10.865869,67.666504,2.8242111
28470,1.904,34,356609,16953617000.0,2320394000.0,2278481400.0,12349612000.0,1.7720534,129.17653,4.966561,69.0795,2.1910253
28597,1.904,34,366804,7781752000.0,889370050.0,937471360.0,5951336000.0,0.47133186,106.2928,17.061953,61.564064,1.7769792
28863,1.904,34,388190,7490709500.0,760524800.0,872269630.0,5853327000.0,0.62843996,111.81285,10.887466,62.803535,1.478941
28897,1.904,34,390963,5651900000.0,841455940.0,976536200.0,3831433500.0,0.9567124,110.22007,4.977071,66.75518,1.0498384
29048,1.904,34,402396,4473158700.0,320195040.0,231905420.0,3919460000.0,0.12502058,96.32417,22.795298,60.63993,1.7635653
29177,1.904,34,411645,3851254300.0,665273200.0,272476220.0,2913504500.0,0.41466334,98.679665,25.576145,60.81802,1.7203274
29377,1.904,34,427383,10780205000.0,1606868100.0,609784300.0,8563552000.0,0.70030135,94.990616,15.224375,54.34082,2.6644256
30519,1.904,34,522526,2476361200.0,262933760.0,116212190.0,2097215200.0,0.10192377,71.3921,14.238959,43.862446,1.2667457
30761,2.002,33,34608,2711123500.0,214301100.0,319681860.0,2175713300.0,0.17613606,86.85068,5.654458,50.167324,0.88811934
30919,2.002,33,80399,85208130000.0,8048985600.0,42474516000.0,34547786000.0,30.668505,421.34268,0.43987226,198.0699,1.8633795
31095,2.002,33,115586,3046166800.0,346912220.0,456840770.0,2242414000.0,0.25865442,82.72182,3.647578,48.817574,1.0173223
31768,2.002,33,214309,3721642500.0,260875840.0,305869100.0,3154897700.0,0.093741044,74.00867,5.7583003,44.879555,1.566355
31905,2.002,33,231259,16536742000.0,1753892100.0,7732384000.0,7002666000.0,5.1555514,226.75429,0.3725377,98.92913,0.88851935
32035,2.002,33,245791,27488127000.0,3543097900.0,1646399700.0,22295728000.0,1.6232545,141.6715,45.53532,89.57594,4.2795053
32053,2.002,33,247357,2229640400.0,312369500.0,124519520.0,1792751500.0,0.12902923,64.87538,9.334979,39.638435,1.4579043
32113,2.002,33,254081,15183267000.0,2799340800.0,2961907500.0,9414781000.0,3.5719697,140.32278,41.23651,85.08111,1.8687387
32380,2.002,33,279293,47822080000.0,8927796000.0,4280877800.0,34607227000.0,5.3415194,158.44188,7.674635,88.51948,4.111299
33109,2.002,33,340015,13668975000.0,2008046800.0,351755100.0,11309172000.0,0.3906002,102.30078,31.04309,63.92528,3.77798
33550,2.002,33,372747,4358008300.0,407603330.0,274245200.0,3674890500.0,0.13090062,81.98252,8.708146,48.61232,1.5860792
33606,2.002,33,376294,3040944000.0,301913100.0,202135860.0,2536895200.0,0.1418453,73.68378,4.8937993,45.63692,1.2837559
34842,2.002,33,452832,12600630000.0,1266445600.0,295445570.0,11038739000.0,0.20694947,90.90714,13.277381,50.73667,3.7536619
34845,2.002,33,452990,3389787400.0,275008220.0,229406430.0,2885372400.0,0.11126668,83.80555,13.415915,47.49928,1.2963052
35444,2.002,33,492661,2548801500.0,206203200.0,181858740.0,2160739600.0,0.09981574,77.03394,6.810164,42.5536,1.121902
