z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
1.074,48,11,43248330000.0,4337702400.0,12018653000.0,26869037000.0,4.7559524,175.42213,4.8956547,99.06852,3.0966308
1.074,48,17,18989310000.0,3262791400.0,2362379000.0,13357384000.0,2.0299392,109.81759,8.763065,65.652275,3.4302208
1.074,48,20,20466964000.0,2825632500.0,783253900.0,16855766000.0,0.87682223,109.7746,13.222256,64.19094,4.0855207
1.074,48,21,19034022000.0,4080476400.0,2000082600.0,12947649000.0,2.8708112,114.47521,7.579949,62.416004,3.1706913
1.074,48,51,5755944400.0,1042806900.0,322235170.0,4390902300.0,0.46780196,78.09932,5.2891912,47.919613,2.0995495
1.074,48,66,1452159100.0,1333213400.0,118945656.0,0.0,0.62896264,38.346233,3.0843058,19.26928,2.3869622
1.074,48,142,779286140.0,666336450.0,112949680.0,0.0,0.3382974,29.81659,3.1781476,15.989196,1.97676
1.074,48,162,797169540.0,623682900.0,172579070.0,907492.44,0.68992734,44.032505,1.3536476,18.703527,0.9570983
1.074,48,204,599220200.0,477506940.0,121713300.0,0.0,0.4330443,37.933865,1.5228332,14.217666,0.9300126
1.074,48,272,409146200.0,279408030.0,129738140.0,0.0,0.235438,36.175358,1.2296067,12.4902115,0.6792284
1.074,48,20837,48457990000.0,7514033000.0,8575201300.0,32344850000.0,5.2833414,162.90984,6.630865,92.178345,3.9356203
1.074,48,20838,34906276000.0,3377347600.0,13649408000.0,17849470000.0,4.3248005,188.53546,1.9842774,97.55294,2.2666461
1.074,48,37660,64268194000.0,9489508000.0,17360337000.0,37378257000.0,15.225825,207.73537,24.694578,124.5819,3.8070238
1.074,48,37661,35210600000.0,5975774000.0,10151644000.0,19054619000.0,7.343548,174.56566,3.564365,90.34184,2.550898
1.074,48,37664,50247390000.0,5719861000.0,5234928000.0,39277638000.0,2.5875473,154.75177,25.733675,86.465836,5.4468093
1.074,48,37673,20431452000.0,3192685800.0,2465911800.0,14767625000.0,1.8127272,120.37217,15.076891,71.78155,3.1713574
1.074,48,37675,36597720000.0,4315802000.0,1348216000.0,30933699000.0,1.9458967,121.04616,13.244557,72.254105,5.443426
1.074,48,37676,21608830000.0,3154055200.0,4129468200.0,14314333000.0,2.4888926,126.95602,3.9456832,71.63999,2.9355898
1.074,48,50936,107890524000.0,12009022000.0,23673324000.0,72157450000.0,5.239786,195.83723,15.012988,110.30573,6.106884
1.074,48,50937,70636990000.0,7841770000.0,10759100000.0,52012480000.0,3.2739785,165.71393,17.185207,95.562675,5.794962
1.074,48,50941,99188630000.0,15080948000.0,15592665000.0,68488460000.0,19.116108,177.93008,8.4340925,106.42579,7.181578
1.074,48,50942,33612714000.0,4692569000.0,7291161000.0,21616017000.0,2.398129,139.7998,9.730826,78.24582,3.7570102
1.074,48,50943,42690990000.0,10319338000.0,6398339600.0,25962455000.0,8.306881,149.83336,9.49517,85.794624,4.1241274
1.074,48,50965,7650409500.0,1033767800.0,606689800.0,6006239000.0,0.41109046,83.326225,8.908503,51.271477,2.4065843
1.074,48,64765,46610250000.0,7513434600.0,13345919000.0,25730587000.0,6.2468424,167.38557,2.9126618,89.58723,3.9044795
1.074,48,64767,35957797000.0,4079678000.0,12541463000.0,19302820000.0,3.3605978,171.00485,3.7942512,89.73518,2.7271101
1.074,48,64769,19869897000.0,2643809500.0,3860002300.0,13353753000.0,1.908897,128.8833,5.3157234,73.84337,2.5766728
1.074,48,64771,15735994000.0,2583362000.0,3043166200.0,10100846000.0,2.087448,111.92545,4.1783886,67.3922,2.7210257
1.074,48,64791,3392686000.0,762732540.0,312671420.0,2317282300.0,0.4312605,67.81538,3.1932526,40.02848,1.5884526
1.074,48,73921,876792840000.0,60694897000.0,267425990000.0,548011150000.0,48.793655,631.0221,1.0425991,297.6821,10.588073
1.074,48,73924,46267417000.0,6289345000.0,4538030000.0,35433500000.0,1.7634399,130.86804,14.660591,74.840065,5.8569546
1.074,48,73925,24844407000.0,3200934000.0,6212959000.0,15406953000.0,2.3310738,142.69849,9.9868355,87.53461,2.8052878
1.074,48,73927,14181279000.0,1758068100.0,1138982700.0,11280586000.0,0.7217508,101.445335,11.678758,59.087116,3.1208415
1.074,48,73928,17189829000.0,2052519700.0,1077040900.0,14056152000.0,0.7509792,104.38641,12.162091,64.473946,3.5411692
1.074,48,81224,310233800000.0,35846857000.0,80611070000.0,193653900000.0,49.90881,321.94724,144.3388,231.12369,7.781617
1.074,48,81226,61999430000.0,4692038700.0,28830505000.0,28388180000.0,7.9542193,284.28537,0.5362153,122.40443,2.6561558
1.074,48,81230,89501140000.0,11095045000.0,34722190000.0,43581424000.0,12.7735195,257.1711,0.6346273,150.14491,3.0836213
1.074,48,81232,48627597000.0,8440895500.0,9701087000.0,30474054000.0,4.7179217,153.53575,44.971794,92.24509,4.9232287
1.074,48,81233,17558209000.0,2490319000.0,3890726100.0,11170779000.0,1.6290395,125.01693,39.45805,74.88109,2.6743627
1.074,48,81234,12615446000.0,1771237900.0,3627907800.0,7206398000.0,3.3038087,135.39766,1.3526947,74.274506,1.5876678
1.074,48,81236,27754328000.0,6592077300.0,10051719000.0,11092734000.0,25.30949,167.0899,2.1642184,98.4884,2.365062
1.074,48,81249,6926016000.0,1021709000.0,503365470.0,5400941600.0,0.37195444,78.33504,6.7730503,48.546726,2.521422
1.074,48,81260,4038933800.0,829910140.0,687487700.0,2517384200.0,0.75945175,79.76684,2.440263,45.329018,1.380012
1.074,48,81281,1328645100.0,411165250.0,552667840.0,364811970.0,0.46607295,64.14427,1.0007827,30.78449,0.72804487
1.074,48,87976,404797420000.0,11283334000.0,198857520000.0,194254210000.0,32.22272,607.0572,0.9603112,312.10037,6.270086
1.074,48,87977,246207120000.0,20424110000.0,146240180000.0,79075260000.0,38.306984,558.5177,0.7533231,246.75357,3.2057765
1.074,48,87978,33215924000.0,4006632200.0,16349940000.0,12816970000.0,12.885469,229.48337,0.6398064,101.08488,1.6535524
1.074,48,87979,39006925000.0,7831006000.0,9646573000.0,21506212000.0,8.649284,168.6489,6.3942313,94.252594,2.9587574
1.074,48,87983,16429155000.0,1769900800.0,4332766700.0,10305031000.0,1.902639,131.9946,2.5951717,77.6478,2.109428
1.074,48,94123,110056510000.0,10992307000.0,43725580000.0,55171457000.0,17.974928,291.18845,0.63940245,153.71204,3.3407075
1.074,48,94125,15283003000.0,1884945900.0,3608358100.0,9779593000.0,1.9927557,121.13134,2.347882,68.76037,2.3096561
1.074,48,94128,33825790000.0,4351197000.0,2916585200.0,26550053000.0,1.301722,121.829765,12.59575,69.8517,4.9783554
1.074,48,98845,610386000000.0,68573120000.0,261163020000.0,280027660000.0,99.14815,612.80774,0.94427,253.77896,6.6743097
1.074,48,98847,69590070000.0,7536660000.0,29361277000.0,32539050000.0,12.2364645,299.2207,0.6266421,150.53467,2.280811
1.074,48,103479,153232470000.0,9104577000.0,68959460000.0,74964330000.0,11.939542,392.54196,0.61991,172.17282,3.9248314
1.074,48,106848,20940340000.0,3383332600.0,2295622400.0,15255404000.0,1.4277405,122.46159,23.799295,71.4191,3.3901215
1.074,48,111092,13840370000.0,2138920400.0,3087590100.0,8608020000.0,1.5195565,113.72871,5.9770384,68.46108,2.3212411
1.074,48,111094,9688383000.0,1924886700.0,1131043000.0,6628325400.0,0.93720603,82.25638,4.622964,50.13262,3.128792
1.074,48,114892,188021390000.0,20628224000.0,63683900000.0,103588905000.0,20.62814,290.00912,8.596724,159.21973,4.8249416
1.074,48,121900,645377160000.0,39754760000.0,262216810000.0,342958200000.0,43.85298,545.3985,0.8819708,237.77376,7.6495023
1.074,48,121902,18679073000.0,1278077200.0,6690643000.0,10679825000.0,2.3337476,178.5477,0.4449837,82.24094,2.1918654
1.074,48,121903,10678613000.0,1272433700.0,4344640000.0,5061539300.0,3.2930393,137.18407,0.6656704,75.965294,1.6485041
1.074,48,125447,187705360000.0,17938055000.0,101448880000.0,67901310000.0,43.595375,570.39685,0.435119,200.14876,2.8009906
1.074,48,125451,21052447000.0,2886148900.0,3014682600.0,15145143000.0,1.7821984,122.10772,6.747992,65.17214,3.0469909
1.074,48,125454,10432819000.0,1119622300.0,3233084000.0,6064318500.0,1.5807166,131.95692,1.8225656,75.4145,1.3310369
1.074,48,129009,250652800000.0,24608280000.0,131199850000.0,94607460000.0,69.26017,438.35138,0.9867791,185.3931,3.1992483
1.074,48,129010,133808620000.0,11654517000.0,61617566000.0,60322386000.0,15.837037,348.6236,0.6471833,161.65628,3.286736
1.074,48,129030,1120988400.0,987192060.0,128805304.0,4991208.5,0.991464,45.185886,1.946433,21.510561,1.2994233
1.074,48,132102,123641960000.0,16147276000.0,25185442000.0,82263745000.0,9.36549,211.6732,10.990792,126.96422,5.952852
1.074,48,132103,85960490000.0,13634799000.0,28368105000.0,43914020000.0,18.001745,219.64868,7.3418717,125.1163,3.8458765
1.074,48,132104,41891370000.0,7810984000.0,10782823000.0,23272192000.0,9.992157,176.14258,4.709346,102.72257,2.9274516
1.074,48,132106,15438628000.0,1811966500.0,4407763500.0,9199250000.0,3.0489244,144.11336,2.1436284,83.26545,1.6445158
1.074,48,135194,86107630000.0,9521831000.0,11974402000.0,64596226000.0,3.917242,158.8394,12.961226,95.72801,7.401995
1.074,48,135196,38313705000.0,5681125400.0,2639864000.0,29988542000.0,1.6332215,118.02584,16.663631,68.34239,5.9489512
1.074,48,139695,7850552000.0,1429395500.0,2354010400.0,4057853000.0,1.0677898,91.92413,2.6734297,54.577366,2.0167305
1.074,48,143106,277937700000.0,23967699000.0,103025080000.0,150746760000.0,25.867582,394.2382,0.739691,223.31401,5.117219
1.074,48,143107,61766095000.0,9551236000.0,17802322000.0,34387160000.0,8.426498,174.1343,6.718557,102.52981,4.5465236
1.074,48,143108,46073770000.0,11126362000.0,9413261000.0,25523680000.0,17.01602,170.88264,8.899767,110.09036,3.4578185
1.074,48,143109,9996195000.0,1324400800.0,1068029440.0,7598435000.0,0.66276014,99.76493,19.319305,58.655197,2.4762487
1.074,48,143111,13934770000.0,2783704000.0,1549452700.0,9596733000.0,1.3139352,109.368416,11.433951,61.666782,2.7880907
1.074,48,143113,12730766000.0,2181510000.0,1149524900.0,9396631000.0,0.8535596,97.15952,16.00639,55.71986,3.145084
1.074,48,143116,8751947000.0,1334881300.0,1811017500.0,5599229000.0,0.9314688,101.038734,4.174782,62.176243,1.8492309
1.074,48,143118,5623781400.0,1042782900.0,635220860.0,3945777400.0,0.58252907,76.57621,4.6922503,45.529236,2.0651178
1.074,48,145667,3054403800.0,601234370.0,250231460.0,2202938000.0,0.24463783,61.59078,2.8293943,36.755184,1.761559
1.074,48,148158,190967250000.0,22908789000.0,91299865000.0,76523856000.0,40.54311,453.30005,0.6021851,185.59271,4.2235203
1.074,48,148159,87938820000.0,11752179000.0,22021292000.0,54101530000.0,8.035976,200.4134,11.246355,114.14684,4.7370296
1.074,48,148160,73775055000.0,7038376000.0,31444690000.0,35237028000.0,9.045332,228.79541,4.48011,138.6638,3.115609
1.074,48,148162,39040800000.0,5201008000.0,17350586000.0,16449662000.0,6.9904046,190.9697,4.2418017,117.2461,2.30618
1.074,48,150361,236091920000.0,18057222000.0,128622470000.0,89016850000.0,35.176186,576.1678,0.5865744,230.20938,3.461897
1.074,48,150362,93434730000.0,16409780000.0,28294734000.0,48628890000.0,18.18751,231.60574,0.6774735,141.91052,4.3948345
1.074,48,150363,39034160000.0,4214300400.0,10088007000.0,24716920000.0,6.905702,160.71054,1.9661632,89.03239,3.6128228
1.074,48,150365,6584412000.0,977876900.0,724786560.0,4877772300.0,0.6340217,95.719696,11.822652,58.05929,1.8157976
1.074,48,150374,1610255100.0,519220400.0,506609500.0,584425200.0,0.6913051,68.91365,1.2184507,36.083435,0.7477063
1.074,48,152409,266006920000.0,18941245000.0,115124460000.0,131634060000.0,19.231869,520.56366,0.8232456,182.23708,4.183935
1.074,48,152413,28306166000.0,4761348600.0,4314544600.0,19221146000.0,2.0102477,119.08963,30.138533,72.842834,4.347134
1.074,48,152414,39420047000.0,5723038700.0,3044251100.0,30647384000.0,1.6531434,122.850655,20.336468,71.29063,5.7448483
1.074,48,152415,22644093000.0,3487581200.0,2294036000.0,16856674000.0,1.4139724,117.052864,14.865306,66.25999,3.8355157
1.074,48,152420,3827831800.0,609107650.0,558410050.0,2660314000.0,0.40771565,77.690834,3.5720754,47.32867,1.4140143
1.074,48,154882,294026250000.0,24856697000.0,121949060000.0,146797800000.0,27.322525,451.1905,0.633157,205.3918,5.140577
1.074,48,154883,20738615000.0,3837774000.0,5661550600.0,11222960000.0,5.1013365,147.8205,3.3470788,85.19217,2.0626204
1.074,48,157067,371721440000.0,33984967000.0,161259320000.0,176039480000.0,47.937206,541.08905,0.84903985,241.50172,5.1235194
1.074,48,157070,21667537000.0,3791172000.0,4766787000.0,13095118000.0,2.7412817,133.59523,6.4544873,78.30522,2.6476185
1.074,48,158683,54642115000.0,4565123000.0,28926030000.0,21012988000.0,12.351614,341.33374,0.5295807,132.28912,1.9908922
1.074,48,158685,8715102000.0,1274409600.0,740391360.0,6696841000.0,0.63477063,94.85917,11.414943,56.01062,2.350757
1.074,48,158687,6232326700.0,1028711550.0,574949300.0,4628666000.0,0.42400938,81.40105,5.066204,47.265537,2.0571537
1.074,48,161055,15598986000.0,2140803100.0,1232843400.0,12221201000.0,0.8109616,107.03335,15.450525,61.65869,3.2375152
1.074,48,161056,23449135000.0,5763160000.0,5249358000.0,12421758000.0,7.028578,143.5288,4.4435225,85.20528,2.4646518
1.074,48,161060,3054934800.0,459346430.0,219981010.0,2373546800.0,0.20729098,62.807842,8.894141,40.646336,1.7025799
1.074,48,163283,25426549000.0,4402678300.0,3748105000.0,17268222000.0,3.8578975,136.32649,18.381054,80.22811,3.1839294
1.074,48,165376,168837920000.0,7717692400.0,106179130000.0,54639220000.0,15.1832905,570.18945,0.5882086,186.17323,2.6251354
1.074,48,165377,77008710000.0,11043813000.0,7118992000.0,58837283000.0,3.9711657,154.91786,16.38198,91.18948,6.9670258
1.074,48,165378,9246265000.0,2034519800.0,2017487900.0,5188135000.0,1.9977087,111.47132,20.054989,65.41495,1.8170533
1.074,48,165379,19406658000.0,3221883100.0,878105800.0,15303500000.0,0.7762476,105.92478,25.202023,63.6689,4.6745667
1.074,48,167432,110501190000.0,12528637000.0,47042183000.0,50798256000.0,50.76643,345.21024,0.4755343,159.33685,3.250867
1.074,48,167433,23829297000.0,2173960400.0,9837093000.0,11783790000.0,6.090888,180.4844,0.52660483,102.50868,1.6346754
1.074,48,169132,318889430000.0,36165833000.0,131203900000.0,151086600000.0,38.88703,561.8309,0.005909092,203.86269,5.589428
1.074,48,169134,29421056000.0,3760104200.0,9326739000.0,16320799000.0,4.06332,137.22324,1.1922661,78.692635,3.735982
1.074,48,177622,281450580000.0,23007715000.0,145890920000.0,112070780000.0,57.435585,483.6936,0.78101784,192.76646,3.469929
1.074,48,179137,12772763000.0,1384947000.0,2222454800.0,9157961000.0,2.728206,115.79801,1.5560684,65.45898,2.1563613
1.074,48,180497,256850940000.0,23067527000.0,103779475000.0,129805470000.0,34.726738,427.92844,0.76021177,180.31032,4.9338255
1.074,48,180498,88492090000.0,8012073000.0,41438573000.0,38883787000.0,13.963451,329.20944,0.50372887,147.08002,2.863106
1.074,48,181738,185912430000.0,15724012000.0,62346730000.0,107575075000.0,15.353023,409.31332,0.5859862,169.91039,4.886034
1.074,48,181739,65016394000.0,7119617000.0,14978095000.0,42853160000.0,3.8894784,187.7804,0.7704713,105.16465,4.6637144
1.074,48,181741,15933728000.0,1741201000.0,3059586000.0,11122682000.0,1.4948788,110.2025,5.7998934,69.90064,2.8259876
1.074,48,181743,7070777300.0,1356485800.0,1930403500.0,3776530200.0,1.452313,107.54477,3.7735548,64.88214,1.3401203
1.074,48,183025,58993377000.0,8795835000.0,20173066000.0,29990812000.0,12.691976,194.8297,4.460558,112.31669,3.487822
1.074,48,186799,150849520000.0,13339603000.0,63498750000.0,73823600000.0,20.709684,338.87344,0.61160535,140.407,3.8791914
1.074,48,188180,17400154000.0,1492512400.0,7903257600.0,7974590500.0,2.8425238,170.05527,0.49595633,85.33736,1.4703158
1.074,48,189095,52599740000.0,8803348000.0,9828266000.0,33945210000.0,7.0002937,169.98647,11.107039,98.092964,4.133894
1.074,48,190311,89178010000.0,7887494700.0,24514839000.0,56671547000.0,5.3655896,230.77731,0.74751645,139.68877,4.177456
1.074,48,190313,27553724000.0,1839818800.0,14907506000.0,10761046000.0,4.55433,243.92735,0.35806185,105.60244,1.4845854
1.074,48,190314,23391535000.0,3538136600.0,4177143800.0,15664682000.0,3.0197308,144.6317,5.5070724,86.543724,2.4269686
1.074,48,190315,22876047000.0,2887514400.0,3278797000.0,16701493000.0,1.3999188,128.02379,9.877097,77.01823,3.1037164
1.074,48,190316,19236057000.0,2865849600.0,6368220000.0,9987409000.0,4.1457496,156.3245,0.573341,92.88926,1.8133771
1.074,48,191332,9674052000.0,1295496600.0,1611993600.0,6759458300.0,0.9715641,108.60758,4.6999855,65.91393,1.7885277
1.074,48,191335,3800297500.0,398802900.0,214312300.0,3185298700.0,0.24012567,69.47168,10.583437,43.67065,1.8241286
1.074,48,192416,4452946400.0,751991740.0,771204860.0,2926209500.0,0.79292816,97.07439,15.735912,60.399487,1.2821025
1.074,48,192417,9052430000.0,1270885100.0,337579500.0,7441893000.0,0.38654146,87.918816,12.521499,51.49157,2.9944801
1.074,48,192418,5398331000.0,832788740.0,367482000.0,4198060300.0,0.3154098,76.67232,16.38495,45.295208,2.2473316
1.074,48,194763,1963698600.0,276992900.0,133532150.0,1553173500.0,0.14904507,60.58796,5.2366085,38.112335,1.2466125
1.074,48,195649,143045150000.0,18688670000.0,64100900000.0,60093702000.0,40.860344,351.85596,0.6703632,169.02324,3.0738354
1.074,48,196855,61890360000.0,5504985000.0,19711330000.0,36613240000.0,4.936356,202.34491,5.3381205,118.945885,3.2600734
1.074,48,196857,17873390000.0,2983112000.0,978251300.0,13909137000.0,1.1457496,91.69922,12.6290045,58.139442,4.7153425
1.074,48,196858,9113645000.0,1560021000.0,796888640.0,6756735500.0,0.80374694,97.71063,7.735249,58.63719,2.190877
1.074,48,198002,204259380000.0,23552907000.0,64896537000.0,115696680000.0,21.508799,316.04657,0.7769381,152.11316,5.5672913
1.074,48,198003,56428110000.0,7261743600.0,9101007000.0,40049455000.0,4.0246077,164.68225,10.857393,92.64814,4.4966383
1.074,48,198005,20556476000.0,2732056600.0,7743868400.0,10060008000.0,6.384111,159.67282,2.2111735,94.710915,1.8391513
1.074,48,198870,158256550000.0,18986822000.0,60447592000.0,78649200000.0,20.542273,335.8266,0.4521281,156.59154,4.731794
1.074,48,198871,26119942000.0,4548409300.0,8368892400.0,13181783000.0,6.8819604,171.12231,3.0867887,91.00986,1.9619702
1.074,48,198873,9553112000.0,1943229700.0,1091044000.0,6513981400.0,1.0923383,102.59539,9.883246,60.98755,2.1973765
1.074,48,201611,154474180000.0,11409742000.0,40411850000.0,102542110000.0,7.516073,280.64517,0.4570733,146.64243,5.9134636
1.074,48,201615,7079165000.0,1460401500.0,2071732400.0,3539220700.0,2.238173,107.68827,1.1487608,63.863873,1.4188855
1.074,48,202877,285060430000.0,22661050000.0,92975100000.0,169240540000.0,21.932014,366.22153,0.85912514,184.86484,6.2987127
1.074,48,202879,21775100000.0,2841600500.0,3139353000.0,15782655000.0,1.451294,122.380905,10.638129,74.82722,3.2385333
1.074,48,204622,33738160000.0,2785516800.0,14444491000.0,16402473000.0,6.09891,251.89426,0.5899428,152.17184,1.4724938
1.074,48,204623,25199819000.0,4113646800.0,3564173000.0,17511883000.0,2.3415709,132.5619,7.6982903,74.776505,3.1353416
1.074,48,204625,23716676000.0,3572195600.0,3922704100.0,16214623000.0,3.0111117,125.15226,7.6384683,78.89618,3.2939265
1.074,48,204627,12059880000.0,1827470800.0,735509400.0,9494641000.0,0.49542058,85.814026,8.643896,52.926056,3.5606956
1.074,48,206131,149565000000.0,23769162000.0,46139507000.0,79492710000.0,40.37216,276.8325,7.1678715,157.05453,4.257753
1.074,48,206132,19919307000.0,2111387800.0,7017031700.0,10771483000.0,2.3993955,156.27924,1.2470018,89.00252,1.8403901
1.074,48,206135,4728686000.0,854082370.0,1192089500.0,2678010400.0,0.76556355,90.07956,1.9520029,51.66023,1.2665904
1.074,48,207388,255241730000.0,23380113000.0,96518950000.0,135154230000.0,22.911617,380.1209,0.72039104,165.45407,5.3914323
1.074,48,208434,50720285000.0,8288246300.0,12214351000.0,30175488000.0,7.1697154,180.45068,7.8925347,100.81958,3.3894472
1.074,48,208435,17092273000.0,2278761700.0,6530572300.0,8257274400.0,8.51861,197.12378,0.39683056,95.971695,1.5613992
1.074,48,208436,26501499000.0,3383090000.0,1442103200.0,21672282000.0,0.90050083,119.67647,26.927847,68.680984,4.9253287
1.074,48,209681,59680130000.0,8120034000.0,4769154600.0,46782600000.0,2.4671643,140.7176,20.655094,85.36842,6.8722773
1.074,48,210731,56401690000.0,4916038700.0,17208652000.0,34221996000.0,5.041721,208.05765,6.3656178,119.875465,2.8141253
1.074,48,211801,139899470000.0,16877186000.0,64950903000.0,57886675000.0,40.36735,368.3875,0.6957047,155.5232,3.052997
1.074,48,211803,12224654000.0,2319405800.0,1419502700.0,8482332000.0,1.0399181,95.522995,12.4262085,57.34023,2.9086037
1.074,48,212993,73416550000.0,9094678000.0,24919665000.0,39331630000.0,11.495234,225.36246,4.9996285,121.03065,3.1723142
1.074,48,212994,55239487000.0,7801945000.0,5376661000.0,42050933000.0,1.8829246,143.56204,16.560133,77.62272,5.955071
1.074,48,214893,213783670000.0,15924881000.0,61456437000.0,136039465000.0,13.101395,408.9858,0.9579978,173.38737,5.533522
1.074,48,214895,12320837000.0,2076838000.0,1590188000.0,8648403000.0,1.1266652,103.83575,5.1649714,64.575096,2.4625351
1.074,48,215816,47088240000.0,3514984700.0,20482052000.0,23019454000.0,6.185156,222.13528,0.85618556,132.79997,2.1889963
1.074,48,216835,130086460000.0,15831262000.0,35056775000.0,79109750000.0,18.085934,253.36925,96.49126,177.81218,5.0021086
1.074,48,216836,67408830000.0,10002061000.0,34517234000.0,22806194000.0,38.86701,301.96024,1.9970264,161.84448,1.8031908
1.074,48,217498,152339960000.0,12970337000.0,84096590000.0,54978163000.0,35.487392,462.76105,0.45844007,166.037,2.4688954
1.074,48,218148,93243630000.0,9338423000.0,34797390000.0,48979186000.0,9.859613,278.80746,0.52820873,123.219955,3.3678942
1.074,48,218151,19513810000.0,2790619100.0,856222000.0,15864330000.0,0.8345855,97.83353,18.095097,56.78932,4.7916985
1.074,48,219079,70705680000.0,5727149000.0,37316600000.0,27481596000.0,15.581384,366.5912,0.63862187,165.03676,2.0107565
1.074,48,219082,8694542000.0,1909469600.0,1403601300.0,5375532000.0,2.3651426,101.63543,1.9620818,59.687645,1.8882016
1.074,48,219885,61983560000.0,6743787500.0,19059814000.0,36143157000.0,5.8402576,200.34587,8.99455,104.89446,3.3547103
1.074,48,219886,42368676000.0,5198492000.0,6287980000.0,30865637000.0,2.7743013,146.6914,9.257935,81.39358,4.245047
1.074,48,220811,196727670000.0,10085337000.0,63326974000.0,123181220000.0,12.95533,292.297,0.6809963,148.95576,5.8221464
1.074,48,222507,179680610000.0,19753597000.0,70095675000.0,89623510000.0,27.757042,321.69803,0.64590657,152.20323,4.121521
1.074,48,222508,9300552000.0,1310756700.0,1466292200.0,6516250000.0,0.7914609,106.54405,4.405092,63.6294,1.7757628
1.074,48,224182,169946530000.0,16470668000.0,71399610000.0,81871700000.0,24.498903,365.36838,0.6974081,162.85934,3.6078043
1.074,48,224183,25507934000.0,3969230800.0,4946458600.0,16583971000.0,2.690748,133.62108,5.8475914,75.05948,3.080742
1.074,48,226480,215110860000.0,18286981000.0,91279960000.0,105318590000.0,30.82498,371.05618,0.72785336,165.52701,4.0239434
1.074,48,227286,96793444000.0,21969365000.0,12190027000.0,62621975000.0,12.133072,175.5272,13.477708,107.503555,6.7592645
1.074,48,229719,11994157000.0,1310368000.0,853099800.0,9825875000.0,0.85905564,104.76356,6.826836,65.267166,2.4130714
1.074,48,230489,53904593000.0,5631979500.0,26710591000.0,21562022000.0,10.685427,309.78903,0.6335986,130.38718,1.938594
1.074,48,230490,19045575000.0,2361933600.0,4917554700.0,11753844000.0,1.9581178,142.48836,5.599169,86.93937,2.0640457
1.074,48,230491,45782520000.0,7923224000.0,10206239000.0,27629970000.0,8.180197,167.67853,6.044298,99.94614,3.5190365
1.074,48,230492,25763700000.0,3702121700.0,998075650.0,21059273000.0,0.78475493,109.75487,37.092163,69.51225,5.458267
1.074,48,231315,184769380000.0,25894466000.0,49682450000.0,109003014000.0,23.897228,351.33664,0.6259842,154.6172,5.394883
1.074,48,232019,88059880000.0,14780087000.0,12883291000.0,60374114000.0,7.6625876,171.23985,15.279208,97.39929,6.5588355
1.074,48,232021,57562472000.0,8630319000.0,11103506000.0,37813854000.0,5.1200347,166.6911,8.014094,96.04872,4.4953547
1.074,48,232022,14687845000.0,2444008700.0,2430464300.0,9804095000.0,1.709578,117.007515,4.378986,68.37504,2.3142922
1.074,48,233846,79949000000.0,6762415000.0,42479825000.0,30530316000.0,13.407412,375.86752,0.71192074,164.40215,1.9787157
1.074,48,233847,35171810000.0,5587529700.0,2925108000.0,26650331000.0,2.0870125,126.083206,10.146841,76.75638,4.7737646
1.074,48,234635,124282790000.0,11085794000.0,56345140000.0,56634794000.0,22.008493,348.59247,0.68404806,140.45406,3.138008
1.074,48,234636,25946567000.0,5210449400.0,3692980200.0,17037264000.0,2.753458,121.97838,11.105567,72.42354,3.8241591
1.074,48,234638,7660970500.0,853106050.0,444160480.0,6361068500.0,0.36987543,90.56321,12.343972,55.995377,2.410808
1.074,48,235273,9546349000.0,1712327400.0,715330800.0,7116556000.0,1.0409547,93.45715,6.821337,58.99091,2.4166973
1.074,48,235274,6290241500.0,1025218050.0,880626600.0,4380920000.0,0.9934336,92.149475,4.3393393,57.721783,1.6133698
1.074,48,236676,74996730000.0,8943991000.0,27307825000.0,38639215000.0,12.97453,240.28397,0.459127,134.80336,3.0112703
1.074,48,236680,4257990400.0,1146487900.0,587771200.0,2521014300.0,1.7165614,80.666084,1.2317386,52.12585,1.5048621
1.074,48,238047,77116285000.0,7656423000.0,26040986000.0,43342750000.0,7.8585463,225.25493,8.500054,126.969185,3.3021202
1.074,48,238050,7076293600.0,1678802400.0,825543600.0,4571947500.0,1.4832515,91.536156,3.584052,56.336082,1.8194189
1.074,48,239787,17379035000.0,3352198700.0,2149035300.0,11872270000.0,3.0007863,119.04509,5.4020386,71.54076,2.6432352
1.074,48,241436,127229534000.0,20071973000.0,42321687000.0,64741884000.0,29.09035,264.84305,0.57782704,145.40756,3.9896808
1.074,48,242665,7970451500.0,1046051260.0,781583360.0,6142816000.0,0.602511,88.29774,4.6043487,50.57854,2.2014983
1.074,48,243209,63739142000.0,4539123000.0,35051078000.0,23935568000.0,9.873416,359.85815,0.53516096,149.1968,1.7996423
1.074,48,243210,13918486000.0,1568007600.0,7629075500.0,4705348600.0,3.6935449,163.80353,0.68936867,86.76504,1.3224924
1.074,48,246590,122147594000.0,10193847000.0,56651590000.0,55149224000.0,14.499624,356.29327,0.70196664,148.06987,3.101615
1.074,48,247478,105626665000.0,10761500000.0,37101715000.0,57634400000.0,12.931023,290.57977,0.52197766,135.4966,3.8270416
1.074,48,247480,6056512000.0,1007878800.0,679004500.0,4365947000.0,0.618614,89.17491,11.539912,55.099655,1.8012158
