,Snapshot,SubhaloID,$z$
1876,31,213508,2.208
1877,31,213736,2.208
1878,31,213933,2.208
1879,31,214168,2.208
1880,31,214332,2.208
1881,31,214536,2.208
1882,31,214832,2.208
1883,31,215096,2.208
1884,31,215224,2.208
1885,31,215452,2.208
1886,31,215668,2.208
1887,31,215905,2.208
1888,31,216114,2.208
1889,31,216287,2.208
1890,31,216664,2.208
1891,31,216851,2.208
1892,31,217047,2.208
1893,31,217171,2.208
1894,31,217337,2.208
1895,31,217338,2.208
1896,31,217472,2.208
1897,31,217644,2.208
1898,31,218377,2.208
1899,31,218560,2.208
1900,31,218683,2.208
1901,31,218930,2.208
1902,31,219082,2.208
1903,31,219350,2.208
1904,31,219642,2.208
1905,31,220112,2.208
1906,31,220354,2.208
1907,31,220467,2.208
1908,31,220654,2.208
1909,31,220826,2.208
1910,31,221120,2.208
1911,31,221256,2.208
1912,31,221484,2.208
1913,31,221862,2.208
1914,31,222109,2.208
1915,31,222299,2.208
1916,31,222462,2.208
1917,31,222710,2.208
1918,31,222972,2.208
1919,31,223177,2.208
1920,31,223179,2.208
1921,31,223349,2.208
1922,31,223495,2.208
1923,31,223624,2.208
1924,31,224229,2.208
1925,31,224421,2.208
1926,31,224567,2.208
1927,31,224693,2.208
1928,31,224863,2.208
1929,31,224972,2.208
1930,31,225102,2.208
1931,31,225309,2.208
1932,31,225387,2.208
1933,31,225557,2.208
1934,31,225630,2.208
1935,31,225795,2.208
1936,31,225968,2.208
1937,31,226128,2.208
1938,31,226302,2.208
1939,31,226512,2.208
1940,31,226677,2.208
1941,31,226793,2.208
1942,31,226906,2.208
1943,31,227063,2.208
1944,31,227247,2.208
1945,31,227248,2.208
1946,31,227361,2.208
1947,31,227530,2.208
1948,31,227946,2.208
1949,31,228250,2.208
1950,31,228590,2.208
1951,31,228813,2.208
1952,31,228814,2.208
1953,31,228995,2.208
1954,31,229141,2.208
1955,31,229327,2.208
1956,31,229969,2.208
1957,31,230064,2.208
1958,31,230066,2.208
1959,31,230380,2.208
1960,31,230650,2.208
1961,31,230804,2.208
1962,31,230949,2.208
1963,31,231150,2.208
1964,31,231151,2.208
1965,31,231319,2.208
1966,31,231479,2.208
1967,31,231660,2.208
1968,31,231874,2.208
1969,31,232175,2.208
1970,31,232730,2.208
1971,31,232907,2.208
1972,31,233066,2.208
1973,31,233233,2.208
1974,31,233399,2.208
1975,31,233699,2.208
1976,31,233918,2.208
1977,31,234071,2.208
1978,31,234134,2.208
1979,31,234468,2.208
1980,31,234613,2.208
1981,31,234614,2.208
1982,31,234723,2.208
1983,31,234918,2.208
1984,31,234919,2.208
1985,31,235061,2.208
1986,31,235235,2.208
1987,31,235443,2.208
1988,31,235801,2.208
1989,31,236041,2.208
1990,31,236622,2.208
1991,31,236818,2.208
1992,31,237131,2.208
1993,31,237285,2.208
1994,31,237378,2.208
1995,31,237532,2.208
1996,31,237888,2.208
1997,31,238019,2.208
1998,31,238131,2.208
1999,31,238364,2.208
2000,31,238547,2.208
2001,31,238711,2.208
2002,31,238713,2.208
2003,31,238919,2.208
2004,31,239091,2.208
2005,31,239190,2.208
2006,31,239339,2.208
2007,31,239473,2.208
2008,31,239660,2.208
2009,31,239845,2.208
2010,31,240145,2.208
2011,31,240275,2.208
2012,31,240276,2.208
2013,31,240938,2.208
2014,31,241326,2.208
2015,31,241460,2.208
2016,31,241575,2.208
2017,31,241702,2.208
2018,31,241798,2.208
2019,31,241995,2.208
2020,31,242140,2.208
2021,31,242269,2.208
2022,31,242348,2.208
2023,31,242482,2.208
2024,31,242620,2.208
2025,31,243055,2.208
2026,31,243178,2.208
2027,31,243352,2.208
2028,31,243503,2.208
2029,31,244129,2.208
2030,31,244290,2.208
2031,31,244367,2.208
2032,31,244765,2.208
2033,31,245329,2.208
2034,31,245739,2.208
2035,31,245858,2.208
2036,31,246019,2.208
2037,31,246147,2.208
2038,31,246317,2.208
2039,31,246430,2.208
2040,31,246431,2.208
2041,31,246567,2.208
2042,31,246728,2.208
2043,31,247031,2.208
2044,31,247344,2.208
2045,31,247522,2.208
2046,31,247685,2.208
2047,31,247862,2.208
2048,31,247864,2.208
2049,31,248023,2.208
2050,31,248165,2.208
2051,31,248363,2.208
2052,31,248512,2.208
2053,31,248669,2.208
2054,31,248803,2.208
2055,31,249149,2.208
2056,31,249329,2.208
2057,31,249463,2.208
2058,31,249594,2.208
2059,31,249595,2.208
2060,31,249734,2.208
2061,31,249930,2.208
2062,31,250091,2.208
2063,31,250387,2.208
2064,31,250457,2.208
2065,31,250520,2.208
2066,31,250688,2.208
2067,31,250836,2.208
2068,31,250980,2.208
2069,31,251103,2.208
2070,31,251264,2.208
2071,31,251397,2.208
2072,31,251609,2.208
2073,31,251755,2.208
2074,31,251757,2.208
2075,31,252061,2.208
2076,31,252507,2.208
2077,31,253487,2.208
2078,31,253841,2.208
2079,31,254429,2.208
2080,31,254621,2.208
2081,31,254756,2.208
2082,31,254757,2.208
2083,31,254913,2.208
2084,31,254976,2.208
2085,31,255079,2.208
2086,31,255220,2.208
2087,31,255479,2.208
2088,31,255660,2.208
2089,31,255836,2.208
2090,31,255944,2.208
2091,31,256064,2.208
2092,31,256212,2.208
2093,31,256565,2.208
2094,31,256657,2.208
2095,31,256777,2.208
2096,31,256904,2.208
2097,31,257003,2.208
2098,31,257089,2.208
2099,31,257368,2.208
2100,31,257792,2.208
2101,31,258196,2.208
2102,31,258412,2.208
2103,31,258516,2.208
2104,31,258625,2.208
2105,31,258775,2.208
2106,31,258776,2.208
2107,31,259052,2.208
2108,31,259374,2.208
2109,31,259445,2.208
2110,31,259575,2.208
2111,31,259705,2.208
2112,31,259706,2.208
2113,31,259963,2.208
2114,31,260045,2.208
2115,31,260171,2.208
2116,31,260271,2.208
2117,31,260491,2.208
2118,31,260613,2.208
2119,31,260615,2.208
2120,31,261061,2.208
2121,31,261667,2.208
2122,31,261822,2.208
2123,31,261900,2.208
2124,31,262102,2.208
2125,31,262212,2.208
2126,31,262332,2.208
2127,31,262775,2.208
2128,31,263188,2.208
2129,31,263297,2.208
2130,31,263401,2.208
2131,31,263505,2.208
2132,31,263635,2.208
2133,31,263636,2.208
2134,31,263828,2.208
2135,31,264225,2.208
2136,31,264547,2.208
2137,31,264872,2.208
2138,31,265309,2.208
2139,31,265410,2.208
2140,31,265515,2.208
2141,31,265650,2.208
2142,31,265785,2.208
2143,31,265888,2.208
2144,31,265988,2.208
2145,31,266220,2.208
2146,31,266270,2.208
2147,31,266389,2.208
2148,31,266600,2.208
2149,31,266849,2.208
2150,31,266928,2.208
2151,31,267055,2.208
2152,31,267445,2.208
2153,31,268256,2.208
2154,31,268359,2.208
2155,31,268474,2.208
2156,31,268627,2.208
2157,31,268895,2.208
2158,31,269008,2.208
2159,31,269094,2.208
2160,31,269210,2.208
2161,31,269211,2.208
2162,31,269305,2.208
2163,31,269439,2.208
2164,31,269739,2.208
2165,31,270096,2.208
2166,31,270202,2.208
2167,31,270299,2.208
2168,31,270392,2.208
2169,31,270490,2.208
2170,31,270781,2.208
2171,31,270942,2.208
2172,31,271030,2.208
2173,31,271294,2.208
2174,31,271777,2.208
2175,31,271885,2.208
2176,31,272021,2.208
2177,31,272115,2.208
2178,31,272214,2.208
2179,31,272272,2.208
2180,31,272634,2.208
2181,31,272724,2.208
2182,31,272998,2.208
2183,31,273113,2.208
2184,31,273239,2.208
2185,31,273330,2.208
2186,31,273471,2.208
2187,31,273575,2.208
2188,31,273665,2.208
2189,31,273732,2.208
2190,31,274113,2.208
2191,31,274232,2.208
2192,31,274704,2.208
2193,31,274895,2.208
2194,31,275168,2.208
2195,31,275341,2.208
2196,31,275459,2.208
2197,31,275575,2.208
2198,31,275650,2.208
2199,31,275916,2.208
2200,31,276140,2.208
2201,31,276212,2.208
2202,31,276598,2.208
2203,31,277099,2.208
2204,31,277687,2.208
2205,31,277804,2.208
2206,31,277907,2.208
2207,31,278015,2.208
2208,31,278371,2.208
2209,31,278762,2.208
2210,31,279037,2.208
2211,31,279137,2.208
2212,31,279269,2.208
2213,31,279617,2.208
2214,31,279950,2.208
2215,31,280057,2.208
2216,31,280112,2.208
2217,31,280852,2.208
2218,31,280956,2.208
2219,31,281161,2.208
2220,31,281270,2.208
2221,31,281582,2.208
2222,31,281998,2.208
2223,31,282317,2.208
2224,31,282318,2.208
2225,31,282915,2.208
2226,31,283130,2.208
2227,31,283945,2.208
2228,31,284055,2.208
2229,31,284510,2.208
2230,31,284886,2.208
2231,31,285182,2.208
2232,31,285284,2.208
2233,31,285466,2.208
2234,31,285596,2.208
2235,31,285663,2.208
2236,31,286002,2.208
2237,31,286102,2.208
2238,31,286208,2.208
2239,31,286354,2.208
2240,31,286451,2.208
2241,31,286539,2.208
2242,31,286741,2.208
2243,31,287223,2.208
2244,31,287570,2.208
2245,31,288154,2.208
2246,31,288531,2.208
2247,31,288944,2.208
2248,31,289303,2.208
2249,31,289514,2.208
2250,31,289749,2.208
2251,31,289950,2.208
2252,31,290154,2.208
2253,31,290499,2.208
2254,31,290717,2.208
2255,31,291030,2.208
2256,31,291236,2.208
2257,31,291343,2.208
2258,31,291788,2.208
2259,31,291902,2.208
2260,31,292148,2.208
2261,31,292263,2.208
2262,31,292687,2.208
2263,31,292776,2.208
2264,31,292902,2.208
2265,31,293317,2.208
2266,31,293368,2.208
2267,31,293431,2.208
2268,31,293692,2.208
2269,31,293764,2.208
2270,31,293813,2.208
2271,31,294141,2.208
2272,31,294406,2.208
2273,31,294503,2.208
2274,31,294582,2.208
2275,31,294792,2.208
2276,31,294879,2.208
2277,31,294991,2.208
2278,31,295064,2.208
2279,31,295172,2.208
2280,31,295464,2.208
2281,31,295664,2.208
2282,31,295792,2.208
2283,31,295921,2.208
2284,31,296654,2.208
2285,31,297438,2.208
2286,31,297551,2.208
2287,31,297652,2.208
2288,31,297745,2.208
2289,31,298074,2.208
2290,31,298245,2.208
2291,31,298339,2.208
