z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
2.103,32,16,6827664400.0,467909020.0,1522298600.0,4829221400.0,1.0428061,104.71291,6.4972653,68.35851,1.4342777
2.103,32,18,5088624000.0,667435300.0,290632580.0,4128637200.0,0.38518268,77.66277,8.541467,46.515938,2.0088396
2.103,32,20,6528611300.0,1051364030.0,1555736600.0,3916284000.0,1.4516175,109.77652,2.3313577,68.41826,1.1655917
2.103,32,26,3855172900.0,415617900.0,130837370.0,3308717600.0,0.11449619,63.06479,5.4750557,37.010704,2.1145165
2.103,32,29,1967515000.0,219163380.0,629413250.0,1118938200.0,0.1830951,72.84932,0.6383449,40.062767,0.8812739
2.103,32,45,1428136100.0,176471840.0,360052800.0,891611400.0,0.12456455,55.991173,1.6342131,34.575874,0.99105185
2.103,32,7466,98645230000.0,5493006300.0,67906257000.0,25081731000.0,20.128841,564.8899,0.38872796,227.24298,1.2373978
2.103,32,7467,78212874000.0,13776971000.0,26662412000.0,37741253000.0,42.528114,258.72754,3.6337638,141.37404,2.5683212
2.103,32,7468,31771468000.0,6253037600.0,4131975700.0,21380977000.0,5.410139,141.6671,14.681293,89.36895,3.444079
2.103,32,7469,32115485000.0,6226292700.0,3989091800.0,21894620000.0,6.398464,150.58311,7.0972357,88.909195,3.061596
2.103,32,7470,19038022000.0,3373148200.0,4620468700.0,11033294000.0,4.6095023,152.18121,3.782813,85.96455,1.7755291
2.103,32,7471,31125225000.0,5492455000.0,3796978200.0,21824741000.0,4.9429374,157.44325,5.850325,92.472725,2.709976
2.103,32,7472,24195836000.0,959152700.0,12113508000.0,11064149000.0,2.8873873,242.52263,0.6623302,111.756836,1.0568619
2.103,32,7473,41307066000.0,3000164400.0,10183378000.0,28099596000.0,3.0175874,173.60345,3.8443127,94.282974,3.1042824
2.103,32,7474,22230835000.0,1988602500.0,11940036000.0,8302195000.0,6.6087527,245.64789,0.34135786,106.934586,1.3417239
2.103,32,7477,3142982100.0,321671300.0,444588100.0,2376723000.0,0.22451839,84.83236,10.7324505,49.675346,1.1147732
2.103,32,7478,5261426000.0,917921700.0,659085060.0,3684419300.0,0.9477686,90.02579,4.403783,54.51542,1.4332494
2.103,32,7479,7199239000.0,514150820.0,440405760.0,6242641400.0,0.1726485,75.81538,8.011731,45.08532,2.803279
2.103,32,7480,5086682000.0,343204000.0,374355620.0,4369123000.0,0.18392879,88.64814,4.1597633,51.391712,1.4468472
2.103,32,7481,1572913300.0,171630860.0,101299360.0,1299983100.0,0.079265036,63.38143,11.654474,36.68754,1.0148919
2.103,32,7487,3164634600.0,472774370.0,385399100.0,2303670000.0,0.38372725,75.93144,3.7812595,47.406563,1.2390003
2.103,32,7516,1419308200.0,192563200.0,169516100.0,1057228800.0,0.1268375,56.412613,2.265059,35.075462,0.9713966
2.103,32,14355,438016970000.0,14667832000.0,293521820000.0,128802685000.0,36.607452,1114.317,0.43176165,353.60852,2.4455965
2.103,32,14356,68478630000.0,11637700000.0,8466267000.0,48359820000.0,8.867081,192.39285,16.046352,108.3783,4.272084
2.103,32,14357,27569457000.0,1065029250.0,18752975000.0,7651069000.0,7.2868347,337.3912,0.4229417,138.58237,0.79386604
2.103,32,14358,22574205000.0,785649340.0,16202057000.0,5546594300.0,8.460985,344.5611,0.4940267,144.77406,0.5277935
2.103,32,14359,34219630000.0,4090516500.0,12383454000.0,17718338000.0,7.8590593,202.38165,2.7794218,110.870186,1.8755308
2.103,32,14360,20076407000.0,3557946600.0,1175767400.0,15340255000.0,1.6627529,110.94902,14.514381,62.805626,3.7611403
2.103,32,14361,7033415000.0,989756600.0,1197109800.0,4843287600.0,0.87174034,117.89154,15.237995,72.082726,1.3829026
2.103,32,14362,21257124000.0,4606777300.0,2512059000.0,14131473000.0,4.337085,125.26555,6.6743474,74.13325,2.945167
2.103,32,14363,5382171600.0,360922430.0,810235800.0,4207135500.0,0.33039021,97.89252,9.176544,57.678608,1.2683604
2.103,32,14364,16216461000.0,2694832400.0,2168095700.0,11349102000.0,3.466888,120.75444,3.3374681,70.949104,2.4071395
2.103,32,14365,9758901000.0,871513100.0,2078752800.0,6801656300.0,0.53177613,100.19481,5.157214,57.848423,2.097543
2.103,32,14366,5728663000.0,463161400.0,679034240.0,4586467300.0,0.309874,87.25511,4.8014436,52.67073,1.6670891
2.103,32,14367,5927243300.0,605952200.0,258844370.0,5062447000.0,0.17515038,76.61691,7.172948,44.43476,2.252253
2.103,32,14368,4148673500.0,564718300.0,199461660.0,3384493000.0,0.2550824,77.168526,7.755427,45.95219,1.691659
2.103,32,14371,2926874400.0,548125500.0,681738000.0,1697011000.0,0.48307058,76.45124,0.6349174,42.832813,1.1223009
2.103,32,14373,2845841200.0,334648420.0,429404860.0,2081787800.0,0.24790622,68.83243,1.2151821,40.16231,1.4128517
2.103,32,14375,2239798500.0,276256830.0,135851520.0,1827690000.0,0.21890241,70.426704,6.9644656,44.74366,1.0981767
2.103,32,14457,494304670.0,193107800.0,121059590.0,180137260.0,0.4387699,57.004486,0.6042831,25.058685,0.33902135
2.103,32,20550,241752230000.0,7562040000.0,198595610000.0,35310080000.0,410.41385,1496.9504,0.25894904,304.37103,0.44180351
2.103,32,20551,109567690000.0,8630211000.0,62758440000.0,37948617000.0,42.144524,638.1286,0.3391599,193.03105,1.6146504
2.103,32,20553,31755241000.0,638227260.0,24897432000.0,6083829000.0,6.837447,431.28445,0.41801488,153.77063,0.51812154
2.103,32,20554,15940143000.0,1937881500.0,8926633000.0,5037944300.0,17.201656,236.61757,0.42070594,123.54123,0.7089048
2.103,32,20555,8510166500.0,1316724100.0,357755260.0,6835687000.0,0.67840207,92.684715,8.088872,53.38887,2.2991292
2.103,32,20556,11922397000.0,1280677900.0,4081298000.0,6538483000.0,2.709926,148.54419,0.7923246,79.48881,1.3458726
2.103,32,20557,4768885000.0,550161300.0,220311520.0,3998412000.0,0.23170033,84.56679,7.8752995,48.106804,1.6935213
2.103,32,20558,4333971500.0,426347600.0,234094080.0,3673529900.0,0.19426554,70.95415,5.985147,39.32276,1.9164553
2.103,32,20559,2049906200.0,179602670.0,181459980.0,1688843600.0,0.08821347,68.02459,8.72613,42.45181,1.1279815
2.103,32,20560,2054893400.0,347860000.0,1506477600.0,200555840.0,11.808567,167.82439,0.22447352,59.471107,0.17893152
2.103,32,23892,141078920000.0,17165541000.0,58071110000.0,65689297000.0,81.182884,523.8436,0.36436948,217.40967,2.5267892
2.103,32,23894,51113510000.0,4306822700.0,41273324000.0,5427712500.0,163.38464,600.88214,0.42482796,182.17139,0.3943756
2.103,32,23895,32888752000.0,5699137000.0,8118470700.0,19045546000.0,8.208571,176.41373,6.065027,105.22366,2.3650374
2.103,32,23896,23516078000.0,3471963100.0,7241577000.0,12786569000.0,4.458836,164.68861,5.3090243,103.83574,1.9136143
2.103,32,23897,20645059000.0,2098107900.0,13496616000.0,5002098700.0,27.334812,305.702,0.296553,156.6194,0.5854456
2.103,32,23898,25166830000.0,4563581400.0,5927164400.0,14668256000.0,7.4658365,165.77457,3.6441767,98.10471,1.9835323
2.103,32,23899,25443744000.0,5256873500.0,1687788700.0,18495605000.0,3.3368936,124.55549,7.778625,74.16318,3.5329943
2.103,32,23900,16452045000.0,3451535400.0,1448587300.0,11548750000.0,2.8286493,118.7882,7.1809134,69.796974,2.5709484
2.103,32,23901,5944432600.0,506638660.0,321069000.0,5115081700.0,0.26587677,94.448296,5.4887877,57.13121,1.561867
2.103,32,23902,5709487600.0,773902600.0,320078270.0,4615507000.0,0.28067288,83.06456,10.870591,48.666233,2.0861146
2.103,32,23903,11986119000.0,1581002200.0,1324878200.0,9078555000.0,0.9777275,102.72273,6.2158,60.893208,2.475431
2.103,32,23904,6238100500.0,324907360.0,103426330.0,5809767000.0,0.057824083,71.39435,12.301396,47.542187,3.2868183
2.103,32,23905,3307645400.0,205727660.0,131241160.0,2970676700.0,0.06676668,76.9729,10.266322,46.229893,1.5611948
2.103,32,23906,6215759000.0,883745540.0,835336800.0,4491634000.0,0.6312107,94.22246,4.3888936,58.633385,1.5860769
2.103,32,23908,5873185000.0,820437700.0,332988260.0,4717145600.0,0.40469152,85.06639,7.1073675,51.836746,1.9637556
2.103,32,23909,3073490700.0,657746370.0,949991200.0,1461062900.0,2.0591543,101.68917,0.76770747,57.42406,0.67179954
2.103,32,23911,3718447400.0,469811550.0,210808270.0,3036470000.0,0.26759514,76.229645,5.164064,46.420555,1.4361659
2.103,32,23913,1956732300.0,226678910.0,182778780.0,1547274800.0,0.115047224,63.17222,4.032073,40.183857,1.1510437
2.103,32,23916,1763478100.0,112472584.0,469410660.0,1177471500.0,0.13623908,75.85675,1.0203506,43.80007,0.6793704
2.103,32,23921,1200521500.0,110964360.0,547851300.0,536328100.0,0.14858575,78.66303,0.7132,45.908417,0.42589012
2.103,32,27674,195621550000.0,28389591000.0,77605310000.0,89467420000.0,91.500244,478.43863,0.45046476,222.01588,3.2668326
2.103,32,27677,17584036000.0,3264549000.0,1460955800.0,12855085000.0,2.3664033,130.81808,22.803984,80.445305,2.5253158
2.103,32,27678,16448487000.0,1890842500.0,4120105500.0,10426181000.0,3.1396914,134.24358,2.5767229,82.26905,1.9947759
2.103,32,27679,9575129000.0,1679590400.0,768968770.0,7124270000.0,1.3269429,107.55116,6.930408,65.85816,1.947062
2.103,32,27680,6139854000.0,658194940.0,121087840.0,5359197000.0,0.08025336,63.744167,9.729648,36.5309,3.3154297
2.103,32,27681,5380601300.0,1082794000.0,394226140.0,3901310000.0,0.89528555,79.798134,5.1576743,49.219154,1.8804331
2.103,32,27683,3783008800.0,325063870.0,640506300.0,2815495400.0,0.24171627,76.40958,3.3116488,45.042553,1.411388
2.103,32,27686,1236449700.0,132351320.0,113116600.0,990981800.0,0.086500816,61.517147,2.7843964,37.234688,0.752465
2.103,32,27689,1869563400.0,99732640.0,134983060.0,1634847700.0,0.0399458,52.974884,4.1878676,31.768738,1.4844371
2.103,32,27696,1780162800.0,179438240.0,371072160.0,1229652400.0,0.12610725,58.891987,1.6170759,34.21901,1.1188829
2.103,32,27697,2397703000.0,340276350.0,110401340.0,1947025300.0,0.12519798,56.209667,3.1654928,36.276794,1.6399304
2.103,32,27704,1222293600.0,254209000.0,320862900.0,643865900.0,1.1536772,87.10081,0.51354164,47.200626,0.364413
2.103,32,31234,267762480000.0,1733870700.0,229576800000.0,36166304000.0,81.19587,1501.486,0.31334904,310.91397,0.36862716
2.103,32,31235,29780388000.0,4124499500.0,1450777200.0,24201464000.0,1.8544331,130.94586,12.24904,73.32827,3.834248
2.103,32,31238,9872481000.0,1219562100.0,1583422300.0,7065282600.0,1.4448293,99.76226,3.1915379,62.842297,2.1518772
2.103,32,31239,6754603500.0,785848700.0,672174850.0,5296580000.0,0.28855002,81.60072,5.2090263,47.333008,2.1882381
2.103,32,31240,2826580500.0,272959040.0,118819096.0,2434802400.0,0.12885164,73.78919,9.66058,48.299526,1.5698227
2.103,32,33608,278329070000.0,18776072000.0,148981100000.0,110190910000.0,53.145554,710.0123,0.39374614,248.64421,2.9905908
2.103,32,33609,34664500000.0,5066396000.0,11317317000.0,18250127000.0,10.270277,194.58417,3.3814015,111.59588,1.990659
2.103,32,33610,12382361000.0,1075850400.0,2249140200.0,9047699000.0,0.93611455,139.93425,8.773843,80.62226,1.5786551
2.103,32,33611,8135905300.0,873604500.0,3339625500.0,3904940300.0,2.0151248,155.20592,0.6829901,85.399925,0.7430816
2.103,32,33612,29335142000.0,1085734700.0,20840278000.0,7285803000.0,8.525946,333.5699,0.5499129,178.74002,0.64660937
2.103,32,33613,17015078000.0,1629580400.0,9782370000.0,5566105000.0,6.6632,243.77434,0.44238302,123.2879,0.7734347
2.103,32,33614,2569693000.0,152778750.0,302038180.0,2113550100.0,0.10478837,87.27461,7.058933,50.408005,0.8831084
2.103,32,33615,6929279000.0,895741700.0,801843260.0,5231694300.0,0.44900548,94.75954,7.2301745,55.07589,1.7835468
2.103,32,33616,8201857000.0,200887140.0,5567340000.0,2385344000.0,1.1270168,221.8086,0.28546822,105.16981,0.4330855
2.103,32,33617,4187951000.0,383308640.0,897144900.0,2905337300.0,0.20303385,86.37082,2.3457313,48.584106,1.2123389
2.103,32,33620,6041890000.0,856786370.0,643637800.0,4536555000.0,1.1047926,95.19901,2.2777472,56.766914,1.4668046
2.103,32,33621,2005598000.0,137363120.0,187104910.0,1681129900.0,0.059898116,76.33499,7.492231,45.338352,0.9967158
2.103,32,33622,4433307600.0,448570850.0,208660480.0,3776076000.0,0.17648356,79.07604,6.7454834,49.04579,1.625589
2.103,32,33623,2333840100.0,172136450.0,192898660.0,1968805000.0,0.060911193,69.71126,9.185588,43.12589,1.2594496
2.103,32,36027,43572384000.0,8892135000.0,11674619000.0,22981341000.0,12.372617,198.71942,0.2579135,113.17714,2.6914258
2.103,32,36028,24105742000.0,2603851800.0,5977262000.0,15509047000.0,2.62091,160.5822,6.9876566,90.51899,2.0705829
2.103,32,36029,25241897000.0,749828100.0,16913130000.0,7473654300.0,3.4572365,323.63995,0.29733264,133.56801,0.65267885
2.103,32,36030,19568372000.0,2732233200.0,2474594600.0,14356078000.0,1.7354313,132.1502,9.262125,78.89237,2.5442007
2.103,32,36031,15589749000.0,3265783800.0,3197772500.0,9117577000.0,6.177319,149.14578,2.5910275,90.7307,1.517039
2.103,32,36033,7607999500.0,728359600.0,553632800.0,6323861500.0,0.31034398,90.79499,6.7229958,53.840588,2.136558
2.103,32,36035,1754863700.0,178409970.0,111760960.0,1464692900.0,0.09371255,62.49477,8.240863,37.5042,1.1997406
2.103,32,36037,2638550800.0,275522980.0,157367070.0,2205660400.0,0.0760973,62.57104,9.34289,39.005512,1.8211174
2.103,32,36040,2431181800.0,239343230.0,132738120.0,2059100500.0,0.08642204,58.340588,5.317018,35.126293,1.6130481
2.103,32,38827,82514590000.0,11656306000.0,31250307000.0,39540355000.0,22.14757,313.43063,0.41446328,150.90784,2.4443688
2.103,32,38828,10883986000.0,1905201300.0,2181666000.0,6797119000.0,1.7649672,110.16138,1.9744636,63.04435,1.9714185
2.103,32,38829,3739222500.0,551181000.0,351219700.0,2836821800.0,0.4731919,87.7724,7.86597,52.204308,1.2678131
2.103,32,38830,10944605000.0,2098156500.0,4534565400.0,4291078100.0,8.766898,175.35912,1.3215669,102.52794,0.78112805
2.103,32,38834,4324638000.0,403048600.0,324289060.0,3597300500.0,0.14046293,73.5698,4.664843,44.618393,1.754941
2.103,32,38836,3690516000.0,303194460.0,164815490.0,3222506000.0,0.06980292,54.77337,3.4372516,31.159468,2.681596
2.103,32,38840,2540450600.0,322968770.0,627832000.0,1586750700.0,0.28344178,75.42414,2.0130274,46.557003,0.96300286
2.103,32,38845,1699392400.0,207610660.0,248970700.0,1242811000.0,0.2531565,66.842896,1.673412,41.25698,0.8204868
2.103,32,41187,186886470000.0,11535060000.0,117538330000.0,57494643000.0,35.201435,782.1901,0.3591676,243.08499,1.9140545
2.103,32,41189,59199670000.0,6449146000.0,25371620000.0,27323690000.0,9.333802,265.52402,0.37915805,144.85193,2.183525
2.103,32,41190,42520490000.0,3602990600.0,14543685000.0,24331237000.0,3.5790951,203.012,3.13077,110.41942,2.2345002
2.103,32,41191,15138849000.0,2520247800.0,4631901000.0,7976405500.0,4.566067,154.35242,2.4889138,87.943695,1.3685948
2.103,32,41192,4716240000.0,537693200.0,337144960.0,3839600600.0,0.25378597,85.75126,11.646402,50.89295,1.5545108
2.103,32,41202,2341040400.0,231883780.0,267535420.0,1839487400.0,0.114686616,61.9921,5.439351,37.811127,1.4327099
2.103,32,43204,38840320000.0,2597442800.0,28198287000.0,7925132000.0,30.961176,465.2414,0.3204307,185.6715,0.5649218
2.103,32,43205,32400490000.0,6902052000.0,1313232500.0,24183312000.0,2.694672,127.31798,18.250029,73.943794,4.870872
2.103,32,43206,28531403000.0,5855651000.0,232555420.0,22443198000.0,0.558593,97.56288,24.462954,63.78681,7.6088963
2.103,32,43208,5257135600.0,549887800.0,333219940.0,4371845000.0,0.15178263,84.11641,11.007454,52.93315,1.9880916
2.103,32,43217,1213245400.0,92834536.0,126252776.0,994158000.0,0.040707543,61.567593,3.2048247,38.495296,0.75660866
2.103,32,45242,15956266000.0,2387650800.0,4704850000.0,8850774000.0,2.0230558,130.96634,0.3153765,71.92235,2.0849354
2.103,32,45243,6884788700.0,526669000.0,324611460.0,6032103000.0,0.18303464,87.99942,14.308688,52.879993,2.1388197
2.103,32,45244,7357363000.0,669494700.0,148079260.0,6538483000.0,0.13600914,66.672424,8.617051,39.16786,3.6514456
2.103,32,45248,2612626000.0,97958056.0,131358140.0,2381714200.0,0.03964631,61.786488,6.120076,38.531036,1.5912133
2.103,32,47370,64702054000.0,9691907000.0,23159646000.0,31809427000.0,36.223362,266.6837,2.7535558,168.40958,2.1206863
2.103,32,47371,111324370000.0,17061852000.0,49102975000.0,45040214000.0,60.435036,404.4272,0.4760614,180.88387,2.1673028
2.103,32,47372,53678370000.0,7212121000.0,19758131000.0,26664851000.0,31.453268,271.32462,0.29359972,144.86182,2.1856346
2.103,32,47373,27955430000.0,1677548700.0,15309746000.0,10916682000.0,6.557441,267.93903,0.49192005,144.45888,1.0543147
2.103,32,47374,12833319000.0,2232526300.0,6139728000.0,4439453000.0,14.189858,194.08775,0.44823208,107.74464,0.8104442
2.103,32,47375,8878058000.0,1311941200.0,1743013200.0,5816119300.0,1.0185717,112.76668,3.455815,69.772575,1.5088874
2.103,32,47376,11488247000.0,1602379400.0,576809660.0,9309058000.0,0.5243819,96.52474,9.191671,57.46644,2.7699027
2.103,32,47377,4575037400.0,780022100.0,378760100.0,3416255500.0,0.5446695,77.55935,7.3093667,48.425037,1.8125917
2.103,32,47379,2162237700.0,85851610.0,118470940.0,1957915100.0,0.03960631,64.31103,7.692295,41.186012,1.2992556
2.103,32,47383,1052451200.0,103621790.0,473303300.0,475526050.0,0.14576274,66.69781,0.5401171,35.110302,0.60129744
2.103,32,49477,177675100000.0,20779310000.0,52745196000.0,104058540000.0,42.631477,349.6442,103.77343,229.64464,4.3222504
2.103,32,49478,77325900000.0,11518452000.0,31173884000.0,34571833000.0,27.564495,272.21017,0.7174707,162.53008,2.3003855
2.103,32,49479,42940596000.0,8712949000.0,13119269000.0,21077875000.0,15.553386,202.94655,4.702893,126.631836,2.2473328
2.103,32,49480,12174472000.0,1302077200.0,773658000.0,10096308000.0,0.37385625,101.576294,13.986296,56.958744,2.9920871
2.103,32,49481,15934319000.0,1778692100.0,6176391700.0,7957348000.0,2.8531303,177.60643,1.8106321,99.2688,1.1007142
2.103,32,49482,20277395000.0,4718815700.0,4172680200.0,11379956000.0,3.8723392,125.78989,5.7651854,74.50419,2.7625968
2.103,32,49483,13553221000.0,1854592100.0,855862900.0,10840905000.0,0.83822185,102.29377,9.86588,62.87214,2.850238
2.103,32,49484,13589032000.0,2196280600.0,809727500.0,10580909000.0,1.2284727,101.015976,8.850191,60.91997,2.927829
2.103,32,49485,6103337000.0,562623200.0,547236000.0,4993477600.0,0.21956849,74.321335,5.356883,40.54012,2.382036
2.103,32,49488,2982384600.0,159715970.0,298259360.0,2521468000.0,0.08813409,75.121254,5.3940663,46.575546,1.2565058
2.103,32,51520,227195630000.0,26082054000.0,103162690000.0,97752826000.0,65.03017,499.1117,0.49292746,228.50583,3.243044
2.103,32,51521,41399740000.0,1861782900.0,23442072000.0,16017242000.0,4.199655,351.0868,0.46555617,153.83801,1.1349095
2.103,32,51522,32453767000.0,6425346000.0,2164455400.0,23859792000.0,3.6576152,136.37535,10.879004,78.882065,3.83362
2.103,32,51524,1516813400.0,113295960.0,128490420.0,1275027100.0,0.042632457,62.76865,9.786547,38.18853,1.0723644
2.103,32,51526,1566861600.0,169080660.0,487112030.0,910668740.0,0.16766816,67.81029,1.8966265,40.60659,0.7399691
2.103,32,51528,2122223000.0,337577820.0,101246590.0,1683398700.0,0.19680138,59.147575,4.458929,39.76487,1.356036
2.103,32,53578,106755930000.0,16438732000.0,53683780000.0,36558336000.0,215.56602,418.4423,0.55982715,210.5576,1.9213995
2.103,32,53579,58920653000.0,1949179300.0,43980964000.0,12760706000.0,21.85786,570.349,0.3153612,201.04149,0.7073011
2.103,32,53580,59844220000.0,13352734000.0,5452588000.0,41032730000.0,13.259546,167.61516,10.211276,102.54124,4.603969
2.103,32,53581,22339752000.0,2778722800.0,2439593700.0,17114401000.0,1.9007381,147.77814,15.284124,89.149826,2.5964372
2.103,32,53582,7651209700.0,979772100.0,406136930.0,6263967000.0,0.47420102,91.20458,11.182405,54.14623,2.2694604
2.103,32,53588,1678186400.0,221854080.0,251636000.0,1204696300.0,0.12591484,53.793335,5.3720107,35.274895,1.2995045
2.103,32,55293,32613511000.0,3932242400.0,1760266900.0,26915318000.0,1.8431767,139.8096,17.148592,79.99918,4.155217
2.103,32,55294,30795962000.0,4139693600.0,5128199000.0,21517556000.0,3.41641,157.78995,7.5266724,91.57725,2.745686
2.103,32,55295,21414780000.0,3629277000.0,2506226000.0,15274460000.0,3.1354134,134.51094,6.845005,78.95731,2.5877512
2.103,32,55298,3043919000.0,237357970.0,293260480.0,2513300500.0,0.13921803,70.26333,3.9337814,46.507133,1.3726696
2.103,32,56999,199516520000.0,23653464000.0,30614036000.0,145222390000.0,41.596596,306.31104,70.269035,204.70547,6.463569
2.103,32,57000,30950803000.0,808687170.0,24149068000.0,5880551400.0,6.713819,426.23242,0.40669322,154.59564,0.5102006
2.103,32,57001,49209684000.0,5334338000.0,28324512000.0,15468209000.0,55.60536,383.77655,0.3446951,186.10513,0.9405218
2.103,32,57002,10272950000.0,1431109600.0,689707200.0,8149283000.0,0.62367594,102.05893,12.370107,60.93898,2.7095177
2.103,32,57003,7592346000.0,1048722050.0,5400134000.0,1111224600.0,12.53394,205.33691,0.5303504,110.46017,0.4158976
2.103,32,57004,8799533000.0,2213443000.0,2528470300.0,4046055400.0,12.385712,152.14021,1.1312822,91.104416,0.83155704
2.103,32,57009,818231400.0,537740200.0,279129950.0,1361238.8,0.9512375,56.677216,1.1338493,21.176197,0.54898775
2.103,32,58672,37944865000.0,7214839000.0,13630152000.0,17068118000.0,28.359335,228.40529,52.422337,155.70985,1.6652248
2.103,32,58673,73925790000.0,10424587000.0,24988398000.0,38429130000.0,20.063902,284.61148,0.4104732,149.80037,2.5186052
2.103,32,58674,20894660000.0,4231910100.0,4014769400.0,12639102000.0,6.4548125,154.83582,4.130898,97.13559,1.87823
2.103,32,58675,12002026000.0,1557831800.0,553856060.0,9888493000.0,0.4997726,97.87996,18.74553,60.599483,3.0427516
2.103,32,58677,7118031400.0,1012724000.0,111319176.0,5993988000.0,0.348023,89.89221,15.84107,65.85922,2.6047556
2.103,32,58678,3170017800.0,343197060.0,368157060.0,2456582400.0,0.19225776,85.71243,11.767663,53.984604,1.1353418
2.103,32,58679,5670868500.0,617023800.0,470616260.0,4581476000.0,0.50452673,88.662056,9.226699,56.945267,1.7177858
2.103,32,58680,4929178000.0,1585517600.0,1191827500.0,2148034800.0,2.7114415,95.51089,1.6805601,54.27376,1.1927297
2.103,32,58682,5450384000.0,1520690300.0,1455394200.0,2469287200.0,3.184268,109.945656,1.5563588,62.417023,0.99294513
2.103,32,58683,5048423400.0,620878400.0,153255400.0,4274289700.0,0.16153005,66.1515,9.801084,40.331787,2.722686
2.103,32,58684,4447168500.0,265330670.0,118086376.0,4063751400.0,0.06404783,69.66306,9.685733,43.31044,2.0850704
2.103,32,58686,1992275200.0,162893730.0,253289620.0,1574045700.0,0.16522236,71.63363,4.0477085,47.222847,0.910914
2.103,32,58697,1518943700.0,92974240.0,106021650.0,1319947800.0,0.05946432,59.634537,3.2185287,38.165745,1.0088488
2.103,32,61244,28321745000.0,3035890000.0,11414547000.0,13838807000.0,8.354147,208.26837,2.215203,113.43696,1.4368752
2.103,32,62614,39357920000.0,8836768000.0,2995096000.0,27521978000.0,7.4031405,150.97595,9.219112,94.31263,3.7439046
2.103,32,62617,2392118500.0,177423300.0,328471840.0,1886223200.0,0.08319624,65.836205,2.250577,37.210434,1.1903656
2.103,32,62619,1803495300.0,330752540.0,406892770.0,1065850000.0,0.27602547,60.800655,1.5538447,35.478405,1.0673164
2.103,32,63895,67228020000.0,11598795000.0,24637506000.0,30932791000.0,34.963207,256.57352,0.36164242,128.99414,2.225023
2.103,32,63896,82358330000.0,11585024000.0,29601618000.0,41101242000.0,24.014297,313.89197,0.3684574,153.0474,2.7467153
2.103,32,63897,75601535000.0,12741131000.0,7644932600.0,55197778000.0,8.792669,186.78712,16.449434,112.14916,4.914801
2.103,32,63898,8811099000.0,2035656600.0,1265649400.0,5506665000.0,2.833663,113.50674,16.746462,68.76988,1.6279187
2.103,32,63899,4742634500.0,587115900.0,789023000.0,3362713300.0,0.363095,89.32342,5.7164755,53.28091,1.3667798
2.103,32,63900,3720267000.0,383133760.0,149111820.0,3188021200.0,0.13658726,73.90616,8.928096,46.045193,1.7034091
2.103,32,63901,6331483000.0,1138069200.0,358925440.0,4832851500.0,0.6774445,76.901695,5.781633,47.335957,2.3762798
2.103,32,65473,15292466000.0,3039094500.0,1485398500.0,10764676000.0,1.9728389,119.450714,10.080634,73.09411,2.4368453
2.103,32,65474,15938420000.0,2474439000.0,1241374300.0,12218933000.0,1.532794,116.51847,7.978569,69.45675,2.5719862
2.103,32,65475,2605182500.0,285113100.0,299122700.0,2019624600.0,0.22564976,84.31577,4.4621606,48.087055,0.9332666
