z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
1.496,40,80804,22339465000.0,2620609800.0,10987722000.0,8696955000.0,6.2254972,208.00482,0.39220944,109.15686,1.3249031
1.496,40,80807,7561149400.0,572875100.0,5657530400.0,1291361800.0,5.2703724,216.16774,0.35879123,97.45825,0.43452808
1.496,40,80809,9182666000.0,1618047000.0,2996438500.0,4557881300.0,2.0691254,116.38418,2.5167274,68.93799,1.4841386
1.496,40,87011,14046509000.0,2750115000.0,3113928000.0,8176054000.0,3.6023004,119.16128,3.011944,72.97626,2.164826
1.496,40,89369,24815831000.0,3615312600.0,5579675600.0,15610233000.0,3.9712863,147.11018,5.12538,79.29809,2.4689677
1.496,40,89373,1400059000.0,939619500.0,454994530.0,5444955.0,1.2805306,56.966873,1.2819006,26.862495,0.968741
1.496,40,89374,1907171000.0,1342356600.0,555285600.0,9528671.0,2.8923185,73.567764,1.1429852,31.831783,0.78721845
1.496,40,89375,1572845300.0,388338460.0,1184506900.0,0.0,9.282872,150.69212,0.19707811,44.165867,0.1703343
1.496,40,91585,304409500000.0,34345538000.0,138454160000.0,131213435000.0,70.49216,592.5749,0.39042526,207.45242,3.799062
1.496,40,91586,38851200000.0,5545238000.0,12508973000.0,20749816000.0,7.100321,213.28192,0.36061594,108.0735,2.5440812
1.496,40,91587,44309262000.0,2230335000.0,31942450000.0,9950202000.0,21.416319,449.1778,0.4871172,178.3694,0.76957023
1.496,40,93693,45850497000.0,6957351000.0,10423849000.0,28441723000.0,10.591795,190.39388,6.564742,110.74142,2.741003
1.496,40,93694,20213131000.0,3626927400.0,5910492700.0,10660769000.0,9.59775,161.4562,3.2391903,93.40749,1.6685815
1.496,40,93695,15902825000.0,2327995600.0,3063765200.0,10505133000.0,2.0834835,128.2411,4.4130754,76.44505,2.0821445
1.496,40,93699,8805028000.0,1470992500.0,1294246500.0,6034825000.0,1.2996016,95.4341,2.8967235,60.130627,2.1273086
1.496,40,95934,42095080000.0,6537331700.0,12801520000.0,22734957000.0,9.09316,190.43234,3.9281852,102.73908,2.5545356
1.496,40,95937,23583715000.0,5798780400.0,1854074800.0,15926948000.0,1.8100431,102.914116,13.043649,64.14414,4.882121
1.496,40,98182,67534050000.0,8986727000.0,16015662000.0,42507858000.0,10.279809,203.83713,16.088285,120.97642,3.640239
1.496,40,98183,73724240000.0,10614263000.0,23454302000.0,39612047000.0,16.430357,226.97398,5.421045,124.7359,3.092787
1.496,40,98189,3905306000.0,789578600.0,1381539000.0,1726050700.0,1.8682572,112.027695,1.3174641,63.286144,0.67002475
1.496,40,100092,107604540000.0,13503811000.0,45966275000.0,47994552000.0,39.033974,324.45828,0.59692836,154.57028,2.7192507
1.496,40,100094,37390434000.0,6988609500.0,5536142300.0,24857582000.0,5.679069,139.27672,7.630473,81.491615,4.1714287
1.496,40,100095,10936940000.0,1424443300.0,7408065500.0,2062730600.0,9.164096,226.46487,0.296281,99.17692,0.64615864
1.496,40,100096,8148952600.0,1558329900.0,884684700.0,5702682600.0,0.9581513,90.983215,7.0420012,56.48135,2.157963
1.496,40,102573,254910250000.0,29142034000.0,123596250000.0,101763940000.0,198.62505,590.68494,0.0050346837,224.9084,3.0896392
1.496,40,102574,13458476000.0,4020110300.0,2612763400.0,6817991000.0,10.584963,139.16524,1.4380212,85.25314,1.5511404
1.496,40,102575,14310675000.0,587389200.0,12427387000.0,1295899300.0,29.194386,367.50995,0.28083503,147.1763,0.2701616
1.496,40,102576,11895467000.0,2236709000.0,1559871900.0,8093926000.0,1.7885807,106.105965,3.9257917,63.357468,2.291007
1.496,40,104580,133453400000.0,11258681000.0,73418146000.0,48600306000.0,25.832987,451.7009,0.5571305,184.29103,2.4942555
1.496,40,104581,82502450000.0,11908445000.0,16652459000.0,53894164000.0,7.4480996,187.04648,62.50466,114.04855,6.4315677
1.496,40,104582,60947300000.0,9989959000.0,6470024700.0,44481200000.0,4.884644,156.98746,15.70074,91.74102,5.451309
1.496,40,104583,61258056000.0,9353465000.0,19692120000.0,32173330000.0,12.690095,204.86475,6.675191,125.62008,3.1472952
1.496,40,104586,6092774000.0,1123883300.0,1496933400.0,3466167600.0,1.861552,95.51254,2.7583725,57.20857,1.4399494
1.496,40,104595,1209846800.0,884537500.0,319864420.0,5444955.0,0.92461884,46.8895,1.6394466,21.907415,1.3588405
1.496,40,104597,1265973900.0,1126705000.0,136546380.0,2722477.5,0.85118556,42.85936,2.4133365,20.19067,1.5725253
1.496,40,104603,1020203260.0,804026050.0,213000930.0,3176223.8,0.7550413,41.373047,1.6118877,18.706808,1.4912376
1.496,40,106424,71070180000.0,7331052500.0,29523182000.0,34144406000.0,12.276529,277.85144,0.46342334,131.69261,2.7601693
1.496,40,106425,67398570000.0,13481537000.0,10259330000.0,43644944000.0,10.00133,182.08475,8.40265,99.57435,4.3834176
1.496,40,106426,9752032000.0,1824361100.0,4475007500.0,3437128200.0,5.199731,154.94026,0.52498615,77.14188,1.1019176
1.496,40,106428,3925063200.0,612495900.0,204859280.0,3107708000.0,0.3185069,78.001564,8.984534,46.105095,1.6747174
1.496,40,108380,12478371000.0,1605370800.0,5371710500.0,5479440000.0,3.9167852,169.99034,1.5709834,91.92657,0.93998283
1.496,40,108381,13666988000.0,1725905400.0,2468728000.0,9461516000.0,1.7077619,126.68849,5.6646643,84.74112,1.8551086
1.496,40,108384,8122942000.0,1134792800.0,728104000.0,6257160700.0,0.8377218,90.859955,4.25014,55.648495,2.1177373
1.496,40,108388,2171085600.0,385954880.0,590416700.0,1194713900.0,0.5937468,76.70368,0.8441185,44.352364,0.8152801
1.496,40,110112,51828814000.0,7550898000.0,12340627000.0,31914697000.0,7.178524,191.54776,8.383986,102.04105,3.0716724
1.496,40,110113,26508327000.0,4990834000.0,3914318600.0,17596733000.0,3.7341926,136.55194,9.20526,76.27665,3.0994208
1.496,40,110115,15333291000.0,2386645000.0,880463600.0,12064206000.0,1.1092578,110.77147,8.740126,63.025635,2.7948003
1.496,40,112196,132150900000.0,19647620000.0,63355150000.0,48976916000.0,120.7985,419.54962,0.5092461,207.6831,2.5655067
1.496,40,112197,115314070000.0,14829398000.0,29087306000.0,71290340000.0,16.258587,251.9496,0.7859099,159.0203,4.149355
1.496,40,112204,1601624000.0,234717550.0,1033856900.0,333049760.0,1.8049661,130.30205,0.33033562,51.63563,0.21263923
1.496,40,113443,172820990000.0,13840055000.0,89983520000.0,68707164000.0,26.975348,516.79645,0.47348186,199.8412,2.684773
1.496,40,114863,41733063000.0,6038577700.0,18920370000.0,16721005000.0,24.225864,247.68147,1.2347717,127.11256,1.6850299
1.496,40,114864,21847138000.0,5084354600.0,3568625700.0,13185867000.0,4.0877504,126.49952,5.840587,74.15507,2.9380076
1.496,40,116691,153505710000.0,14846299000.0,74072910000.0,64403833000.0,28.935118,466.05487,0.53790104,171.53497,3.06026
1.496,40,116692,91114900000.0,14390371000.0,20437344000.0,56264080000.0,16.05019,216.73904,46.071854,134.49823,4.555647
1.496,40,116693,3849365200.0,737921200.0,861316160.0,2250128000.0,0.86190385,92.56045,5.5994105,56.833176,1.0077327
1.496,40,118383,1428294100.0,359437200.0,1067495740.0,1361238.8,2.8802142,121.17377,0.2885595,41.5555,0.23606913
1.496,40,118384,1539817100.0,386940670.0,1151061400.0,1814984.9,4.407161,132.75018,0.27206865,43.80261,0.20266044
1.496,40,118387,1328150700.0,1104026400.0,218225550.0,5898701.5,1.4869882,53.722633,1.5270241,22.28965,1.0834637
1.496,40,118393,640296400.0,535012930.0,103922200.0,1361238.8,0.44368386,37.850216,1.6287363,15.057169,1.0267184
1.496,40,119694,23779439000.0,3276285700.0,1341343100.0,19157620000.0,1.0701255,114.76833,12.026561,67.69982,3.984599
1.496,40,119695,7399803000.0,1321523100.0,1048538240.0,5025693700.0,1.2159654,101.661705,11.301509,62.685387,1.7066435
1.496,40,122851,80588090000.0,3756432400.0,62440255000.0,14163235000.0,59.351665,620.70123,0.36413452,194.54697,0.8564644
1.496,40,122854,17019807000.0,1025642900.0,10733842000.0,5202654000.0,10.874739,254.18689,0.4334589,127.63731,0.70131093
1.496,40,124040,89310240000.0,16114601000.0,40738780000.0,32394762000.0,41.99017,341.99066,0.38956547,165.36523,2.623724
1.496,40,124041,85012500000.0,13440666000.0,18655439000.0,52893200000.0,15.117271,201.36966,11.616757,116.84685,4.6090074
1.496,40,124042,36029477000.0,4818122000.0,12130659000.0,19063240000.0,6.2578974,181.8361,5.070964,111.73573,2.34791
1.496,40,125535,116523024000.0,4852478500.0,80388874000.0,31028531000.0,43.44395,551.1946,0.47051138,184.70708,1.3726496
1.496,40,125536,36080685000.0,6421641000.0,10738303000.0,18902161000.0,9.885948,178.36502,4.6745853,101.89131,2.4421484
1.496,40,127070,68281920000.0,10679984000.0,14928248000.0,42653508000.0,6.814011,182.78183,10.514008,100.09792,4.444444
1.496,40,128103,133756640000.0,10573244000.0,74170910000.0,48850320000.0,37.37275,475.0678,0.5239767,182.08354,2.525415
1.496,40,128104,54346682000.0,6609669000.0,3556542200.0,44175372000.0,2.4638216,154.23169,25.336678,87.83739,5.66983
1.496,40,129306,25850896000.0,4136599800.0,5653126000.0,16040385000.0,3.2730274,161.9147,40.425007,98.67427,2.7668805
1.496,40,129307,9097252000.0,1610343000.0,1038155000.0,6445012000.0,1.0904769,101.96905,10.875939,57.978695,2.0362232
1.496,40,129310,8335156000.0,937059900.0,4051070000.0,3321876200.0,3.1588643,165.90538,0.544184,92.13901,0.6963574
1.496,40,129311,7701395500.0,1403441900.0,4313985000.0,1957915100.0,9.586883,177.02287,0.897609,99.61464,0.5356592
1.496,40,130662,113110600000.0,7706692000.0,54554250000.0,50720210000.0,26.26141,384.4809,0.5441309,189.02487,2.5791512
1.496,40,130663,20624216000.0,3958482000.0,5711216000.0,10941638000.0,5.7703767,159.67105,2.8204875,80.786095,1.7892364
1.496,40,130665,23583562000.0,3781663500.0,6245338600.0,13544326000.0,3.7810254,157.45251,4.3184,83.20216,2.0473752
1.496,40,131686,23610022000.0,6256061400.0,3315960000.0,14029834000.0,5.9434924,143.95107,5.947883,87.32568,2.5187066
1.496,40,131688,4150495700.0,594409000.0,277003620.0,3277409300.0,0.3667719,75.35753,4.5866613,49.59285,1.6146159
1.496,40,132764,48451555000.0,5423745500.0,17206768000.0,25793206000.0,7.14838,202.22003,4.3965487,106.463135,2.5667458
1.496,40,132765,20739901000.0,2924008700.0,1535649200.0,16274064000.0,1.8705438,125.546196,16.779766,74.694534,3.5307138
1.496,40,133930,179088790000.0,17357801000.0,93832080000.0,67561910000.0,39.700577,508.90765,0.57037073,188.23274,2.6412795
1.496,40,134950,88772560000.0,15519722000.0,10597761000.0,62643302000.0,8.972135,176.25832,22.009785,103.616394,6.255715
1.496,40,134951,18195444000.0,3284805400.0,1557149700.0,13350122000.0,1.4828124,108.537605,9.363659,67.56271,3.4286366
1.496,40,134952,13077553000.0,2248818000.0,2422821000.0,8397482000.0,1.6161058,114.37953,5.3455753,69.497574,2.183598
1.496,40,135952,9653337000.0,1556867300.0,1121001200.0,6971357000.0,1.245429,103.815926,4.218166,62.005783,1.9337007
1.496,40,137026,73556170000.0,6835890000.0,45103284000.0,21464467000.0,47.753815,442.28662,0.35538456,157.83255,1.3843179
1.496,40,137027,26302590000.0,3508930000.0,12584391000.0,10175260000.0,6.520151,202.38524,1.6193697,103.055046,1.4230998
1.496,40,137028,32466342000.0,4277508000.0,11882565000.0,16286313000.0,7.655728,175.70319,3.3838696,104.420944,2.313928
1.496,40,138265,66660147000.0,3957133600.0,44975174000.0,17495095000.0,22.872692,514.39636,0.37760705,171.48805,0.98144186
1.496,40,138267,12830247000.0,1689451900.0,5787936300.0,5328342000.0,4.5420732,169.98152,0.41724518,93.50991,1.1479783
1.496,40,138274,1379879200.0,334793600.0,113998310.0,931087300.0,0.30569044,57.545315,1.9528053,35.65235,0.9059108
1.496,40,141038,164172560000.0,14450589000.0,76701380000.0,72848060000.0,28.905947,414.04443,0.5688972,169.87846,3.2368908
1.496,40,141039,29690687000.0,5079915500.0,2902516000.0,21703592000.0,3.1130095,128.16289,6.787098,76.188446,3.9059327
1.496,40,141040,17473890000.0,2572551200.0,2393924900.0,12500710000.0,2.610371,120.46452,4.071087,70.638695,2.6052046
1.496,40,142043,128313630000.0,8114007600.0,73734440000.0,46268957000.0,19.506556,399.89502,1.0036443,180.681,2.1193786
1.496,40,142044,4812553700.0,933154940.0,510679700.0,3366343400.0,0.6855742,79.372154,3.988815,48.54192,1.653203
1.496,40,143012,111814900000.0,9323791000.0,60446070000.0,42045034000.0,21.243458,481.25204,0.37816045,179.99658,2.2951066
1.496,40,143013,32748909000.0,5162057000.0,8804751000.0,18766492000.0,4.891564,150.65405,6.118576,89.854,3.1041465
1.496,40,143837,95921000000.0,5669248000.0,66079064000.0,23926948000.0,26.098963,554.5112,0.6218908,183.56184,1.2368351
1.496,40,144700,15803890000.0,2624008400.0,1635261800.0,11539675000.0,1.5129207,114.47076,6.2040286,71.42335,2.6397908
1.496,40,145448,49194557000.0,7656329000.0,10670995000.0,30845215000.0,9.523339,175.88383,55.057796,112.70989,3.751267
1.496,40,145449,21404074000.0,3435217000.0,5124879000.0,12834668000.0,5.6376925,144.34293,3.6726348,86.73139,2.230545
1.496,40,146376,117339370000.0,13763719000.0,54087782000.0,49301800000.0,27.087957,408.0207,0.004817461,176.09854,2.5358377
1.496,40,147367,34444750000.0,1418794500.0,25333289000.0,7557597700.0,9.100658,390.9435,0.48478937,119.67299,0.5926965
1.496,40,147368,39198200000.0,3851687400.0,20264927000.0,15033974000.0,8.435262,258.66748,0.475939,116.08979,1.6917686
1.496,40,148467,67160003000.0,13758909000.0,28958130000.0,24335317000.0,77.014275,352.93552,0.3453691,160.50862,1.7610238
1.496,40,148468,30720254000.0,5690094600.0,2222605000.0,22807554000.0,3.1594183,134.70488,29.176622,81.357834,4.054923
1.496,40,149622,50694988000.0,2815316200.0,36961317000.0,10741081000.0,39.32064,485.07404,0.44168594,147.2164,0.68655807
1.496,40,150534,41169140000.0,5282889000.0,21397922000.0,14405083000.0,15.303854,307.7791,0.2903861,134.44447,1.3532636
1.496,40,150535,33889366000.0,3978873000.0,9243856000.0,20638194000.0,5.133136,177.00145,4.3436084,91.727715,2.3343508
1.496,40,151883,11050514000.0,1955242100.0,1498294100.0,7592082400.0,1.516073,112.11537,5.002517,68.26203,1.9127039
1.496,40,155134,26568250000.0,4009943300.0,2814025000.0,19737055000.0,1.9365253,139.01857,26.136944,83.700455,3.4927306
1.496,40,156291,166736300000.0,30679437000.0,39878988000.0,96102540000.0,35.0106,258.9912,13.379232,136.05972,5.3923316
1.496,40,156292,63818805000.0,12702127000.0,8050074600.0,43055980000.0,6.234959,154.1619,16.907545,88.19145,5.8368917
1.496,40,157182,101638330000.0,13677552000.0,46978187000.0,40889344000.0,62.212154,399.10364,0.50635755,178.53148,2.656636
1.496,40,157183,13179267000.0,1498361000.0,6642216000.0,5011173400.0,4.3603697,186.02994,0.5680401,105.30907,0.93673855
1.496,40,158776,190443570000.0,31627975000.0,11267919000.0,147535130000.0,16.633879,223.18073,76.76201,144.32503,9.331411
1.496,40,158777,27037512000.0,5354869000.0,2922965000.0,18755148000.0,3.1806884,129.9292,16.906504,78.29759,3.6573372
1.496,40,158778,35215400000.0,7413990000.0,8157700600.0,19630877000.0,10.268558,165.24194,4.7286277,100.98158,2.7932534
1.496,40,158779,20681634000.0,3425899500.0,1616672100.0,15635642000.0,1.5581932,110.52525,8.431005,67.521614,3.700966
1.496,40,158782,3286357200.0,494986340.0,1572945000.0,1203335200.0,1.5312647,121.513596,0.5391497,67.49098,0.49899176
1.496,40,158783,3470243600.0,1109716100.0,770147140.0,1590380800.0,1.8537669,92.96893,1.7121218,54.331757,0.8641166
1.496,40,159761,24555506000.0,5830157300.0,683569540.0,18040044000.0,1.9106835,105.08226,12.420247,67.25223,4.94066
1.496,40,162443,67526660000.0,14540403000.0,11033542000.0,41942032000.0,12.718076,169.8039,8.0924015,101.29836,5.3135524
1.496,40,163071,172382440000.0,33112750000.0,37477732000.0,101762570000.0,57.778133,264.15747,10.064865,164.64548,5.323835
1.496,40,163072,24505340000.0,3658788900.0,9939845000.0,10879927000.0,5.290468,177.57744,3.3017602,102.163086,1.6720929
1.496,40,163074,1878307200.0,192691170.0,1478707700.0,206908300.0,3.989706,178.99707,0.20912653,55.192207,0.13378608
1.496,40,163735,61057696000.0,2292740600.0,47574213000.0,11190744000.0,40.72159,609.24805,0.42759404,172.58917,0.5136645
1.496,40,163736,37967070000.0,6162091000.0,11906152000.0,19875449000.0,6.474434,167.9585,5.13263,99.046745,2.9117804
1.496,40,164302,13417631000.0,1664635600.0,3280422400.0,8463275500.0,2.0937083,127.53261,1.9650221,76.7282,1.845818
1.496,40,165004,171339060000.0,17693647000.0,39391130000.0,114199760000.0,16.243069,251.32944,10.809069,141.84267,5.8388667
1.496,40,165005,36375003000.0,5965633500.0,4477755400.0,25924340000.0,3.2213109,141.31783,12.333456,84.26317,4.162106
1.496,40,165812,36330873000.0,1150209500.0,26739743000.0,8342578000.0,15.649912,394.8551,0.44573566,127.98485,0.7321676
1.496,40,165813,70386510000.0,10462131000.0,18675431000.0,41203335000.0,10.36381,210.58148,5.6734357,117.55918,3.4275596
1.496,40,166742,48332624000.0,5104967000.0,23045126000.0,20131360000.0,13.829668,263.61157,0.6001421,112.64408,1.8759651
1.496,40,166743,25768847000.0,3723261400.0,5452069400.0,16577620000.0,3.3829403,157.76234,27.598833,94.76978,2.5767066
1.496,40,168295,10598760000.0,1979881000.0,2740999200.0,5870569000.0,4.0529604,147.94052,20.696888,84.81939,1.4034836
1.496,40,168296,12465585000.0,1413819400.0,4250476500.0,6781692000.0,3.0989702,150.81668,1.0937568,81.77622,1.2344207
1.496,40,168297,10936485000.0,1754976900.0,422389600.0,8759118000.0,0.59006435,90.61994,15.771091,54.81095,3.5316174
1.496,40,168300,2013550300.0,759037400.0,520351520.0,734161500.0,1.5071137,76.78892,0.7028501,42.121273,0.814484
1.496,40,169393,43382590000.0,7266088000.0,7160207400.0,28943114000.0,4.816095,151.64264,8.051773,93.78271,4.058389
1.496,40,170096,104551980000.0,16338964000.0,27205116000.0,60937670000.0,18.602644,255.79587,0.42061442,152.20514,4.4051385
